"Município (Res)";"Freqüência"
"410540 Chopinzinho";1
"410550 Cianorte";13
"410580 Colombo";62
"410590 Colorado";3
"410630 Corbélia";2
"410640 Cornélio Procópio";9
"410680 Cruz Machado";1
"410660 Cruzeiro do Oeste";4
"410690 Curitiba";556
"410740 Enéas Marques";1
"410760 Faxinal";2
"410765 Fazenda Rio Grande";23
"410775 Figueira";1
"410810 Flórida";1
"410830 Foz do Iguaçu";102
"410840 Francisco Beltrão";5
"410850 General Carneiro";1
"410860 Goioerê";1
"410865 Goioxim";1
"410870 Grandes Rios";1
"410880 Guaíra";2
"410890 Guairaçá";1
"410895 Guamiranga";1
"410900 Guapirama";1
"410930 Guaraniaçu";1
"410940 Guarapuava";62
"410950 Guaraqueçaba";1
"410960 Guaratuba";10
"410970 Ibaiti";4
"410980 Ibiporã";7
"411000 Iguaraçu";2
"411010 Imbituva";1
"411060 Iporã";1
"411070 Irati";6
"411110 Itambé";1
"411125 Itaperuçu";3
"411150 Ivaiporã";2
"411180 Jacarezinho";14
"411190 Jaguapitã";1
"411200 Jaguariaíva";4
"411210 Jandaia do Sul";2
"411240 Japurá";1
"411250 Jardim Alegre";3
"411270 Jataizinho";1
"411300 Jussara";2
"411320 Lapa";3
"411325 Laranjal";2
"411330 Laranjeiras do Sul";2
"411350 Loanda";8
"411370 Londrina";99
"411410 Mandaguaçu";3
"411420 Mandaguari";3
"411430 Mandirituba";5
"411440 Mangueirinha";2
"411460 Marechal Cândido Rondon";3
"411480 Marialva";4
"411500 Marilena";1
"411520 Maringá";57
"411535 Maripá";1
"411570 Matinhos";10
"411580 Medianeira";1
"411610 Moreira Sales";1
"411620 Morretes";1
"411630 Munhoz de Melo";1
"411660 Nova América da Colina";1
"411690 Nova Esperança";1
"411695 Nova Esperança do Sudoeste";1
"411700 Nova Fátima";2
"411710 Nova Londrina";1
"411750 Paiçandu";4
"411760 Palmas";11
"411770 Palmeira";2
"411780 Palmital";1
"411790 Palotina";2
"411810 Paranacity";2
"411820 Paranaguá";81
"411840 Paranavaí";11
"411850 Pato Branco";10
"411880 Peabiru";3
"411885 Perobal";1
"411915 Pinhais";43
"411950 Piraquara";26
"411960 Pitanga";1
"411970 Planaltina do Paraná";1
"411990 Ponta Grossa";79
"411995 Pontal do Paraná";12
"412000 Porecatu";2
"412050 Primeiro de Maio";2
"412060 Prudentópolis";1
"412070 Quatiguá";2
"412080 Quatro Barras";4
"412090 Quedas do Iguaçu";1
"412100 Querência do Norte";1
"412110 Quinta do Sol";1
"412120 Quitandinha";2
"412140 Realeza";1
"412150 Rebouças";3
"412170 Reserva";3
"412180 Ribeirão Claro";2
"412215 Rio Bonito do Iguaçu";1
"412220 Rio Branco do Sul";4
"412230 Rio Negro";2
"412240 Rolândia";4
"412250 Roncador";1
"412260 Rondon";2
"412300 Salto do Lontra";2
"412340 Santa Fé";1
"412350 Santa Helena";3
"412380 Santa Izabel do Oeste";1
"412382 Santa Lúcia";1
"412405 Santa Terezinha de Itaipu";5
"412410 Santo Antônio da Platina";9
"412440 Santo Antônio do Sudoeste";2
"412490 São João do Caiuá";1
"412500 São João do Ivaí";3
"412530 São Jorge do Ivaí";1
"412535 São Jorge do Patrocínio";1
"412550 São José dos Pinhais";66
"412555 São Manoel do Paraná";1
"412560 São Mateus do Sul";4
"412570 São Miguel do Iguaçu";1
"412610 São Tomé";1
"412625 Sarandi";13
"412630 Sengés";1
"412635 Serranópolis do Iguaçu";1
"412660 Siqueira Campos";6
"412670 Tamboara";2
"412680 Tapejara";2
"412700 Teixeira Soares";1
"412710 Telêmaco Borba";9
"412730 Terra Rica";2
"412750 Tibagi";1
"412760 Tijucas do Sul";4
"412770 Toledo";14
"412785 Três Barras do Paraná";2
"412795 Tupãssi";3
"412796 Turvo";1
"412800 Ubiratã";1
"412810 Umuarama";13
"412820 União da Vitória";17
"412840 Uraí";2
"412870 Vitorino";1
"412850 Wenceslau Braz";1
"412880 Xambrê";1
"420010 Abelardo Luz";2
"420040 Água Doce";1
"420060 Águas Mornas";1
"420070 Alfredo Wagner";1
"420120 Antônio Carlos";1
"420125 Apiúna";2
"420127 Arabutã";1
"420130 Araquari";7
"420140 Araranguá";38
"420160 Arroio Trinta";3
"420170 Ascurra";2
"420190 Aurora";1
"420195 Balneário Arroio do Silva";8
"420205 Balneário Barra do Sul";4
"420200 Balneário Camboriú";98
"420207 Balneário Gaivota";3
"420210 Barra Velha";10
"420230 Biguaçu";45
"420240 Blumenau";85
"420250 Bom Jardim da Serra";1
"420245 Bombinhas";5
"420280 Braço do Norte";2
"420290 Brusque";33
"420300 Caçador";9
"420320 Camboriú";32
"420360 Campos Novos";4
"420370 Canelinha";2
"420380 Canoinhas";3
"420390 Capinzal";3
"420395 Capivari de Baixo";9
"420420 Chapecó";36
"420425 Cocal do Sul";3
"420430 Concórdia";6
"420435 Cordilheira Alta";4
"420440 Coronel Freitas";1
"420455 Correia Pinto";1
"420460 Criciúma";134
"420480 Curitibanos";7
"420490 Descanso";1
"420510 Dona Emma";2
"420520 Erval Velho";1
"420530 Faxinal dos Guedes";2
"420540 Florianópolis";295
"420545 Forquilhinha";8
"420550 Fraiburgo";5
"420560 Galvão";1
"420570 Garopaba";6
"420580 Garuva";3
"420590 Gaspar";14
"420600 Governador Celso Ramos";1
"420630 Guabiruba";1
"420640 Guaraciaba";1
"420650 Guaramirim";14
"420670 Herval d'Oeste";4
"420690 Ibirama";4
"420700 Içara";25
"420710 Ilhota";2
"420720 Imaruí";1
"420730 Imbituba";24
"420740 Imbuia";1
"420750 Indaial";16
"420760 Ipira";1
"420765 Iporã do Oeste";3
"420768 Ipuaçu";1
"420770 Ipumirim";1
"420780 Irani";1
"420810 Itaiópolis";1
"420820 Itajaí";134
"420830 Itapema";19
"420840 Itapiranga";1
"420845 Itapoá";3
"420850 Ituporanga";3
"420870 Jacinto Machado";3
"420880 Jaguaruna";5
"420890 Jaraguá do Sul";44
"420900 Joaçaba";3
"420910 Joinville";230
"420930 Lages";43
"420940 Laguna";31
"420950 Laurentino";1
"420960 Lauro Muller";4
"420970 Lebon Régis";1
"420990 Lontras";6
"421000 Luiz Alves";2
"421003 Luzerna";2
"421010 Mafra";4
"421040 Maracajá";1
"421050 Maravilha";3
"421060 Massaranduba";1
"421070 Matos Costa";1
"421085 Mirim Doce";1
"421105 Monte Carlo";4
"421120 Morro da Fumaça";5
"421130 Navegantes";37
"421150 Nova Trento";1
"421160 Nova Veneza";3
"421170 Orleans";7
"421175 Otacílio Costa";11
"421180 Ouro";1
"421189 Painel";1
"421190 Palhoça";84
"421210 Palmitos";4
"421225 Passo de Torres";1
"421230 Paulo Lopes";1
"421250 Penha";6
"421280 Piçarras";9
"421310 Piratuba";1
"421320 Pomerode";4
"421330 Ponte Alta";5
"421340 Ponte Serrada";2
"421350 Porto Belo";3
"421360 Porto União";9
"421370 Pouso Redondo";4
"421440 Rio das Antas";1
"421480 Rio do Sul";34
"421470 Rio dos Cedros";2
"421500 Rio Negrinho";7
"421507 Riqueza";1
"421510 Rodeio";5
"421520 Romelândia";1
"421530 Salete";3
"421545 Sangão";3
"421550 Santa Cecília";1
"421570 Santo Amaro da Imperatriz";3
"421580 São Bento do Sul";6
"421610 São Domingos";1
"421620 São Francisco do Sul";28
"421630 São João Batista";6
"421650 São Joaquim";3
"421660 São José";144
"421680 São José do Cerrito";2
"421690 São Lourenço do Oeste";1
"421700 São Ludgero";1
"421720 São Miguel do Oeste";5
"421725 São Pedro de Alcântara";6
"421740 Schroeder";2
"421750 Seara";1
"421760 Siderópolis";1
"421770 Sombrio";4
"421780 Taió";3
"421790 Tangará";1
"421800 Tijucas";24
"421810 Timbé do Sul";2
"421820 Timbó";15
"421830 Três Barras";6
"421840 Treze de Maio";2
"421860 Trombudo Central";1
"421870 Tubarão";45
"421890 Urubici";3
"421900 Urussanga";2
"421910 Vargeão";1
"421915 Vargem";1
"421930 Videira";13
"421950 Xanxerê";3
"421970 Xaxim";3
"430020 Ajuricaba";1
"430040 Alegrete";24
"430045 Alegria";1
"430060 Alvorada";172
"430080 Antônio Prado";1
"430087 Araricá";1
"430100 Arroio do Meio";1
"430110 Arroio dos Ratos";6
"430130 Arroio Grande";4
"430140 Arvorezinha";1
"430155 Áurea";2
"430160 Bagé";17
"430163 Balneário Pinhal";6
"430187 Barra do Quaraí";2
"430190 Barra do Ribeiro";1
"430195 Barra Funda";1
"430210 Bento Gonçalves";30
"430230 Bom Jesus";3
"430235 Bom Princípio";2
"430240 Bom Retiro do Sul";3
"430250 Bossoroca";1
"430270 Butiá";6
"430280 Caçapava do Sul";8
"430290 Cacequi";7
"430300 Cachoeira do Sul";42
"430310 Cachoeirinha";42
"430320 Cacique Doble";2
"430330 Caibaté";1
"430350 Camaquã";25
"430390 Campo Bom";21
"430420 Candelária";6
"430440 Canela";20
"430450 Canguçu";1
"430460 Canoas";214
"430461 Canudos do Vale";2
"430463 Capão da Canoa";23
"430465 Capão do Cipó";1
"430466 Capão do Leão";4
"430468 Capela de Santana";2
"430470 Carazinho";8
"430480 Carlos Barbosa";4
"430490 Casca";2
"430500 Catuípe";1
"430510 Caxias do Sul";109
"430530 Chapada";2
"430535 Charqueadas";20
"430543 Chuí";1
"430545 Cidreira";4
"430570 Condor";1
"430597 Coxilha";1
"430605 Cristal";2
"430610 Cruz Alta";25
"430620 Cruzeiro do Sul";1
"430630 David Canabarro";1
"430632 Derrubadas";1
"430635 Dezesseis de Novembro";1
"430637 Dilermando de Aguiar";2
"430640 Dois Irmãos";2
"430650 Dom Feliciano";1
"430660 Dom Pedrito";5
"430670 Dona Francisca";1
"430676 Eldorado do Sul";20
"430680 Encantado";3
"430690 Encruzilhada do Sul";3
"430700 Erechim";12
"430720 Erval Grande";1
"430740 Esmeralda";1
"430750 Espumoso";6
"430760 Estância Velha";14
"430770 Esteio";45
"430780 Estrela";9
"430790 Farroupilha";11
"430800 Faxinal do Soturno";1
"430807 Fazenda Vilanova";3
"430810 Feliz";3
"430820 Flores da Cunha";4
"430830 Fontoura Xavier";2
"430845 Fortaleza dos Valos";2
"430850 Frederico Westphalen";4
"430860 Garibaldi";6
"430880 General Câmara";1
"430885 Gentil";1
"430890 Getúlio Vargas";1
"430900 Giruá";2
"430910 Gramado";9
"430920 Gravataí";111
"430930 Guaíba";55
"430940 Guaporé";1
"430950 Guarani das Missões";1
"430710 Herval";1
"430960 Horizontina";3
"431000 Ibirubá";4
"431010 Igrejinha";12
"431020 Ijuí";19
"431033 Imbé";9
"431055 Itacurubi";1
"431060 Itaqui";13
"431065 Itati";1
"431080 Ivoti";2
"431090 Jacutinga";3
"431100 Jaguarão";4
"431110 Jaguari";3
"431113 Jari";1
"431120 Júlio de Castilhos";2
"431130 Lagoa Vermelha";14
"431125 Lagoão";2
"431140 Lajeado";21
"431150 Lavras do Sul";3
"431162 Lindolfo Collor";1
"431175 Manoel Viana";2
"431177 Maquiné";1
"431180 Marau";4
"431198 Mariana Pimentel";1
"431225 Minas do Leão";3
"431240 Montenegro";24
"431250 Mostardas";4
"431260 Muçum";1
"431265 Não-Me-Toque";4
"431280 Nova Araçá";1
"431306 Nova Hartz";1
"431310 Nova Palma";1
"431320 Nova Petrópolis";3
"431330 Nova Prata";5
"431337 Nova Santa Rita";10
"431340 Novo Hamburgo";116
"431350 Osório";23
"431365 Palmares do Sul";2
"431370 Palmeira das Missões";11
"431390 Panambi";3
"431395 Pantano Grande";2
"431402 Paraíso do Sul";1
"431405 Parobé";11
"431410 Passo Fundo";59
"431415 Paverama";1
"431420 Pedro Osório";1
"431440 Pelotas";121
"431445 Pinhal";2
"431447 Pinhal Grande";1
"431450 Pinheiro Machado";5
"431470 Planalto";1
"431480 Portão";7
"431490 Porto Alegre";1524
"431510 Porto Xavier";1
"431530 Quaraí";4
"431535 Quinze de Novembro";1
"431540 Redentora";1
"431550 Restinga Seca";4
"431555 Rio dos Índios";1
"431560 Rio Grande";129
"431570 Rio Pardo";9
"431580 Roca Sales";1
"431610 Ronda Alta";3
"431620 Rondinha";2
"431640 Rosário do Sul";8
"431645 Salto do Jacuí";3
"431650 Salvador do Sul";1
"431680 Santa Cruz do Sul";45
"431697 Santa Margarida do Sul";1
"431690 Santa Maria";110
"431720 Santa Rosa";14
"431730 Santa Vitória do Palmar";15
"431700 Santana da Boa Vista";1
"431710 Santana do Livramento";12
"431740 Santiago";17
"431750 Santo Ângelo";27
"431760 Santo Antônio da Patrulha";16
"431790 Santo Cristo";1
"431800 São Borja";10
"431820 São Francisco de Paula";7
"431830 São Gabriel";19
"431840 São Jerônimo";10
"431850 São José do Norte";3
"431861 São José do Sul";1
"431870 São Leopoldo";140
"431880 São Lourenço do Sul";8
"431890 São Luiz Gonzaga";8
"431900 São Marcos";3
"431915 São Miguel das Missões";1
"431940 São Pedro do Sul";4
"431950 São Sebastião do Caí";14
"431960 São Sepé";8
"431980 São Vicente do Sul";4
"431990 Sapiranga";19
"432000 Sapucaia do Sul";87
"432010 Sarandi";2
"432023 Sede Nova";1
"432035 Sentinela do Sul";1
"432040 Serafina Corrêa";4
"432055 Sertão Santana";1
"432057 Sete de Setembro";1
"432065 Silveira Martins";1
"432067 Sinimbu";1
"432070 Sobradinho";4
"432080 Soledade";4
"432090 Tapejara";3
"432100 Tapera";4
"432110 Tapes";8
"432120 Taquara";17
"432130 Taquari";3
"432140 Tenente Portela";4
"432145 Teutônia";3
"432150 Torres";18
"432160 Tramandaí";34
"432166 Três Cachoeiras";2
"432170 Três Coroas";8
"432180 Três de Maio";4
"432190 Três Passos";5
"432200 Triunfo";5
"432220 Tupanciretã";3
"432230 Tuparendi";2
"432232 Turuçu";1
"432240 Uruguaiana";73
"432250 Vacaria";12
"432260 Venâncio Aires";28
"432270 Vera Cruz";7
"432280 Veranópolis";6
"432300 Viamão";134
"432340 Vila Maria";1
"432345 Vila Nova do Sul";1
"432380 Xangri-lá";6
"430000 Município ignorado - RS";1
"500020 Água Clara";3
"500025 Alcinópolis";1
"500060 Amambaí";5
"500070 Anastácio";4
"500085 Angélica";2
"500100 Aparecida do Taboado";4
"500110 Aquidauana";5
"500190 Bataguassu";2
"500220 Bonito";2
"500230 Brasilândia";1
"500240 Caarapó";2
"500260 Camapuã";1
"500270 Campo Grande";234
"500290 Cassilândia";6
"500295 Chapadão do Sul";1
"500310 Corguinho";1
"500315 Coronel Sapucaia";3
"500320 Corumbá";22
"500325 Costa Rica";3
"500330 Coxim";2
"500345 Deodápolis";3
"500348 Dois Irmãos do Buriti";2
"500370 Dourados";44
"500375 Eldorado";1
"500430 Iguatemi";2
"500440 Inocência";2
"500450 Itaporã";2
"500460 Itaquiraí";1
"500470 Ivinhema";1
"500480 Japorã";1
"500500 Jardim";3
"500515 Juti";1
"500520 Ladário";3
"500540 Maracaju";3
"500560 Miranda";6
"500568 Mundo Novo";2
"500570 Naviraí";7
"500580 Nioaque";2
"500620 Nova Andradina";3
"500625 Novo Horizonte do Sul";2
"500630 Paranaíba";6
"500640 Pedro Gomes";2
"500660 Ponta Porã";15
"500690 Porto Murtinho";2
"500710 Ribas do Rio Pardo";6
"500720 Rio Brilhante";4
"500730 Rio Negro";4
"500740 Rio Verde de Mato Grosso";6
"500755 Santa Rita do Pardo";1
"500769 São Gabriel do Oeste";6
"500780 Selvíria";1
"500770 Sete Quedas";2
"500790 Sidrolândia";8
"500793 Sonora";8
"500795 Tacuru";1
"500830 Três Lagoas";25
"510020 Água Boa";1
"510025 Alta Floresta";10
"510030 Alto Araguaia";4
"510035 Alto Boa Vista";1
"510050 Alto Paraguai";1
"510080 Apiacás";2
"510100 Araguaiana";1
"510120 Araguainha";1
"510130 Arenápolis";7
"510140 Aripuanã";2
"510170 Barra do Bugres";4
"510180 Barra do Garças";11
"510190 Brasnorte";1
"510250 Cáceres";16
"510260 Campinápolis";1
"510263 Campo Novo do Parecis";5
"510268 Campos de Júlio";4
"510270 Canarana";2
"510300 Chapada dos Guimarães";5
"510310 Cocalinho";1
"510320 Colíder";3
"510325 Colniza";1
"510330 Comodoro";2
"510335 Confresa";5
"510337 Cotriguaçu";1
"510340 Cuiabá";196
"510343 Curvelândia";1
"510345 Denise";1
"510350 Diamantino";2
"510360 Dom Aquino";1
"510390 General Carneiro";2
"510410 Guarantã do Norte";5
"510420 Guiratinga";3
"510480 Jaciara";11
"510490 Jangada";1
"510500 Jauru";5
"510510 Juara";7
"510515 Juína";10
"510520 Juscimeira";2
"510525 Lucas do Rio Verde";8
"510558 Marcelândia";1
"510562 Mirassol d'Oeste";1
"510590 Nobres";5
"510610 Nossa Senhora do Livramento";1
"510618 Nova Lacerda";1
"510890 Nova Maringá";1
"510622 Nova Mutum";4
"510623 Nova Olímpia";4
"510625 Nova Xavantina";1
"510628 Novo São Joaquim";2
"510630 Paranatinga";2
"510637 Pedra Preta";2
"510642 Peixoto de Azevedo";2
"510650 Poconé";1
"510665 Pontal do Araguaia";3
"510675 Pontes e Lacerda";7
"510682 Porto Esperidião";1
"510685 Porto Estrela";2
"510700 Poxoréo";2
"510704 Primavera do Leste";16
"510706 Querência";3
"510760 Rondonópolis";69
"510770 Rosário Oeste";2
"510774 Santa Cruz do Xingu";2
"510777 Santa Terezinha";1
"510726 Santo Afonso";1
"510780 Santo Antônio do Leverger";4
"510785 São Félix do Araguaia";2
"510730 São José do Rio Claro";2
"510710 São José dos Quatro Marcos";2
"510787 Sapezal";3
"510790 Sinop";25
"510792 Sorriso";23
"510794 Tabaporã";3
"510795 Tangará da Serra";13
"510800 Tapurah";1
"510805 Terra Nova do Norte";1
"510810 Tesouro";1
"510840 Várzea Grande";69
"510850 Vera";3
"510860 Vila Rica";4
"510000 Município ignorado - MT";1
"520005 Abadia de Goiás";1
"520010 Abadiânia";1
"520013 Acreúna";1
"520025 Águas Lindas de Goiás";17
"520030 Alexânia";1
"520060 Alto Paraíso de Goiás";1
"520110 Anápolis";58
"520130 Anicuns";2
"520140 Aparecida de Goiânia";83
"520170 Aragarças";3
"520180 Aragoiânia";1
"520215 Araguapaz";1
"520235 Arenópolis";1
"520260 Aurilândia";1
"520330 Bela Vista de Goiás";2
"520350 Bom Jesus de Goiás";3
"520355 Bonfinópolis";6
"520380 Britânia";1
"520390 Buriti Alegre";2
"520425 Cachoeira Dourada";1
"520430 Caçu";1
"520440 Caiapônia";4
"520450 Caldas Novas";19
"520460 Campestre de Goiás";2
"520470 Campinorte";1
"520485 Campo Limpo de Goiás";1
"520490 Campos Belos";1
"520510 Catalão";8
"520520 Caturaí";1
"520540 Ceres";3
"520545 Cezarina";3
"520549 Cidade Ocidental";7
"520551 Cocalzinho de Goiás";2
"520590 Corumbaíba";3
"520620 Cristalina";6
"520640 Crixás";1
"520690 Davinópolis";1
"520725 Doverlândia";1
"520800 Formosa";7
"520810 Formoso";4
"520840 Goianápolis";1
"520860 Goianésia";1
"520870 Goiânia";322
"520880 Goianira";8
"520890 Goiás";8
"520910 Goiatuba";2
"520920 Guapó";2
"520970 Hidrolândia";1
"520995 Indiara";3
"521000 Inhumas";4
"521010 Ipameri";3
"521020 Iporá";3
"521040 Itaberaí";2
"521056 Itaguari";1
"521090 Itapaci";1
"521150 Itumbiara";32
"521180 Jaraguá";1
"521190 Jataí";17
"521220 Jussara";2
"521250 Luziânia";25
"521270 Mambaí";2
"521280 Mara Rosa";2
"521300 Maurilândia";3
"521310 Mineiros";7
"521380 Morrinhos";9
"521400 Mozarlândia";5
"521410 Mutunópolis";2
"521450 Nerópolis";3
"521460 Niquelândia";1
"521483 Nova Crixás";1
"521486 Nova Glória";1
"521523 Novo Gama";6
"521530 Orizona";1
"521560 Padre Bernardo";2
"521570 Palmeiras de Goiás";3
"521710 Piracanjuba";1
"521720 Piranhas";1
"521730 Pirenópolis";5
"521740 Pires do Rio";2
"521760 Planaltina";9
"521800 Porangatu";4
"521830 Posse";3
"521839 Professor Jamil";2
"521850 Quirinópolis";1
"521860 Rialma";2
"521880 Rio Verde";16
"521890 Rubiataba";4
"521910 Santa Bárbara de Goiás";1
"521925 Santa Fé de Goiás";1
"521930 Santa Helena de Goiás";5
"521935 Santa Isabel";1
"521940 Santa Rita do Araguaia";2
"521970 Santa Terezinha de Goiás";4
"521975 Santo Antônio do Descoberto";8
"522010 São Luís de Montes Belos";3
"522020 São Miguel do Araguaia";1
"522040 São Simão";2
"522045 Senador Canedo";16
"522050 Serranópolis";2
"522060 Silvânia";3
"522140 Trindade";19
"522150 Turvânia";1
"522155 Turvelândia";1
"522160 Uruaçu";10
"522170 Uruana";2
"522180 Urutaí";2
"522185 Valparaíso de Goiás";26
"522200 Vianópolis";1
"522205 Vicentinópolis";2
"522220 Vila Boa";1
"520220 Araguatins (transf. p/TO)";1
"520000 Município ignorado - GO";1
"530010 Brasília";491
"000000 Ignorado ou exterior";1
