"Município (Res)";"Freqüência"
"430520 Cerro Largo";1
"430535 Charqueadas";11
"430543 Chuí";1
"430545 Cidreira";4
"430580 Constantina";1
"430590 Coronel Bicaco";1
"430595 Cotiporã";1
"430600 Crissiumal";1
"430610 Cruz Alta";24
"430620 Cruzeiro do Sul";1
"430640 Dois Irmãos";1
"430660 Dom Pedrito";3
"430670 Dona Francisca";1
"430676 Eldorado do Sul";19
"430680 Encantado";1
"430690 Encruzilhada do Sul";4
"430693 Entre-Ijuís";2
"430700 Erechim";19
"430720 Erval Grande";1
"430760 Estância Velha";8
"430770 Esteio";29
"430780 Estrela";6
"430790 Farroupilha";9
"430810 Feliz";3
"430820 Flores da Cunha";4
"430860 Garibaldi";4
"430880 General Câmara";1
"430900 Giruá";1
"430910 Gramado";7
"430920 Gravataí";108
"430925 Guabiju";1
"430930 Guaíba";43
"430940 Guaporé";3
"430950 Guarani das Missões";1
"430710 Herval";2
"430995 Ibirapuitã";1
"431000 Ibirubá";2
"431010 Igrejinha";12
"431020 Ijuí";12
"431030 Ilópolis";1
"431033 Imbé";6
"431036 Imigrante";1
"431040 Independência";2
"431053 Itaara";2
"431060 Itaqui";28
"431080 Ivoti";4
"431090 Jacutinga";1
"431100 Jaguarão";8
"431110 Jaguari";1
"431112 Jaquirana";1
"431115 Jóia";3
"431120 Júlio de Castilhos";2
"431130 Lagoa Vermelha";11
"431140 Lajeado";18
"431142 Lajeado do Bugre";1
"431171 Maçambara";1
"431175 Manoel Viana";2
"431180 Marau";5
"431205 Marques de Souza";1
"431225 Minas do Leão";2
"431240 Montenegro";21
"431250 Mostardas";2
"431265 Não-Me-Toque";2
"431270 Nonoai";1
"431290 Nova Bassano";1
"431306 Nova Hartz";4
"431308 Nova Pádua";1
"431320 Nova Petrópolis";2
"431330 Nova Prata";1
"431337 Nova Santa Rita";2
"431340 Novo Hamburgo";125
"431350 Osório";11
"431365 Palmares do Sul";7
"431370 Palmeira das Missões";7
"431395 Pantano Grande";1
"431402 Paraíso do Sul";1
"431405 Parobé";19
"431410 Passo Fundo";59
"431415 Paverama";3
"431420 Pedro Osório";1
"431430 Pejuçara";2
"431440 Pelotas";131
"431442 Picada Café";3
"431445 Pinhal";2
"431450 Pinheiro Machado";5
"431477 Pontão";1
"431480 Portão";6
"431490 Porto Alegre";1472
"431505 Porto Mauá";1
"431530 Quaraí";4
"431550 Restinga Seca";4
"431560 Rio Grande";164
"431570 Rio Pardo";2
"431590 Rodeio Bonito";3
"431600 Rolante";4
"431640 Rosário do Sul";7
"431645 Salto do Jacuí";2
"431670 Santa Bárbara do Sul";2
"431680 Santa Cruz do Sul";34
"431690 Santa Maria";172
"431720 Santa Rosa";10
"431730 Santa Vitória do Palmar";5
"431710 Santana do Livramento";16
"431740 Santiago";12
"431750 Santo Ângelo";25
"431760 Santo Antônio da Patrulha";18
"431770 Santo Antônio das Missões";3
"431780 Santo Augusto";3
"431795 Santo Expedito do Sul";1
"431800 São Borja";30
"431810 São Francisco de Assis";4
"431820 São Francisco de Paula";3
"431830 São Gabriel";12
"431840 São Jerônimo";6
"431850 São José do Norte";2
"431870 São Leopoldo";146
"431880 São Lourenço do Sul";1
"431890 São Luiz Gonzaga";13
"431900 São Marcos";4
"431912 São Martinho da Serra";1
"431920 São Nicolau";1
"431940 São Pedro do Sul";4
"431950 São Sebastião do Caí";12
"431960 São Sepé";3
"431980 São Vicente do Sul";1
"431990 Sapiranga";22
"432000 Sapucaia do Sul";77
"432010 Sarandi";3
"432020 Seberi";1
"432026 Segredo";1
"432040 Serafina Corrêa";1
"432055 Sertão Santana";1
"432065 Silveira Martins";1
"432070 Sobradinho";1
"432080 Soledade";5
"432090 Tapejara";2
"432100 Tapera";2
"432110 Tapes";7
"432120 Taquara";13
"432130 Taquari";3
"432135 Tavares";1
"432140 Tenente Portela";2
"432143 Terra de Areia";6
"432145 Teutônia";2
"432149 Toropi";1
"432150 Torres";40
"432160 Tramandaí";35
"432166 Três Cachoeiras";3
"432170 Três Coroas";1
"432180 Três de Maio";2
"432190 Três Passos";3
"432200 Triunfo";4
"432220 Tupanciretã";1
"432240 Uruguaiana";107
"432250 Vacaria";19
"432254 Vale Real";1
"432260 Venâncio Aires";18
"432270 Vera Cruz";3
"432280 Veranópolis";4
"432300 Viamão";146
"432375 Vitória das Missões";1
"432380 Xangri-lá";2
"430000 Município ignorado - RS";2
"500020 Água Clara";3
"500060 Amambaí";2
"500100 Aparecida do Taboado";3
"500110 Aquidauana";14
"500124 Aral Moreira";1
"500150 Bandeirantes";1
"500190 Bataguassu";3
"500200 Batayporã";1
"500210 Bela Vista";2
"500215 Bodoquena";1
"500240 Caarapó";1
"500260 Camapuã";2
"500270 Campo Grande";246
"500290 Cassilândia";4
"500295 Chapadão do Sul";2
"500315 Coronel Sapucaia";1
"500320 Corumbá";21
"500325 Costa Rica";3
"500330 Coxim";3
"500345 Deodápolis";1
"500348 Dois Irmãos do Buriti";1
"500370 Dourados";36
"500380 Fátima do Sul";4
"500430 Iguatemi";1
"500440 Inocência";1
"500490 Jaraguari";1
"500500 Jardim";1
"500520 Ladário";2
"500540 Maracaju";4
"500560 Miranda";6
"500568 Mundo Novo";1
"500570 Naviraí";8
"500600 Nova Alvorada do Sul";1
"500630 Paranaíba";2
"500635 Paranhos";2
"500640 Pedro Gomes";1
"500660 Ponta Porã";18
"500690 Porto Murtinho";1
"500710 Ribas do Rio Pardo";2
"500720 Rio Brilhante";4
"500740 Rio Verde de Mato Grosso";4
"500769 São Gabriel do Oeste";4
"500770 Sete Quedas";1
"500790 Sidrolândia";6
"500793 Sonora";2
"500800 Terenos";5
"500830 Três Lagoas";18
"510020 Água Boa";2
"510025 Alta Floresta";5
"510030 Alto Araguaia";2
"510040 Alto Garças";2
"510050 Alto Paraguai";1
"510060 Alto Taquari";2
"510080 Apiacás";2
"510125 Araputanga";2
"510130 Arenápolis";1
"510140 Aripuanã";2
"510170 Barra do Bugres";3
"510180 Barra do Garças";6
"510190 Brasnorte";1
"510250 Cáceres";18
"510263 Campo Novo do Parecis";2
"510267 Campo Verde";3
"510270 Canarana";5
"510285 Castanheira";1
"510300 Chapada dos Guimarães";3
"510305 Cláudia";1
"510320 Colíder";1
"510325 Colniza";2
"510330 Comodoro";5
"510335 Confresa";1
"510337 Cotriguaçu";1
"510340 Cuiabá";215
"510343 Curvelândia";1
"510350 Diamantino";2
"510410 Guarantã do Norte";5
"510420 Guiratinga";1
"510480 Jaciara";8
"510490 Jangada";2
"510510 Juara";1
"510515 Juína";2
"510517 Juruena";3
"510520 Juscimeira";5
"510525 Lucas do Rio Verde";4
"510558 Marcelândia";1
"510560 Matupá";1
"510562 Mirassol d'Oeste";2
"510590 Nobres";4
"510600 Nortelândia";1
"510610 Nossa Senhora do Livramento";2
"510621 Nova Canaã do Norte";1
"510890 Nova Maringá";2
"510623 Nova Olímpia";4
"510624 Nova Ubiratã";1
"510625 Nova Xavantina";2
"510630 Paranatinga";3
"510637 Pedra Preta";1
"510642 Peixoto de Azevedo";5
"510645 Planalto da Serra";1
"510650 Poconé";1
"510675 Pontes e Lacerda";4
"510700 Poxoréo";3
"510704 Primavera do Leste";2
"510760 Rondonópolis";56
"510770 Rosário Oeste";1
"510775 Salto do Céu";1
"510780 Santo Antônio do Leverger";6
"510785 São Félix do Araguaia";2
"510729 São José do Povo";1
"510710 São José dos Quatro Marcos";1
"510740 São Pedro da Cipa";1
"510787 Sapezal";4
"510790 Sinop";19
"510792 Sorriso";5
"510795 Tangará da Serra";10
"510805 Terra Nova do Norte";1
"510810 Tesouro";3
"510835 Vale de São Domingos";1
"510840 Várzea Grande";108
"510850 Vera";3
"510860 Vila Rica";3
"510000 Município ignorado - MT";1
"520010 Abadiânia";1
"520017 Água Fria de Goiás";2
"520025 Águas Lindas de Goiás";9
"520030 Alexânia";1
"520060 Alto Paraíso de Goiás";1
"520080 Alvorada do Norte";1
"520110 Anápolis";59
"520130 Anicuns";4
"520140 Aparecida de Goiânia";63
"520170 Aragarças";4
"520180 Aragoiânia";1
"520250 Aruanã";1
"520320 Barro Alto";1
"520330 Bela Vista de Goiás";5
"520390 Buriti Alegre";1
"520400 Cabeceiras";1
"520410 Cachoeira Alta";3
"520425 Cachoeira Dourada";2
"520430 Caçu";3
"520440 Caiapônia";2
"520450 Caldas Novas";13
"520455 Caldazinha";1
"520465 Campinaçu";1
"520485 Campo Limpo de Goiás";1
"520495 Campos Verdes";1
"520500 Carmo do Rio Verde";1
"520510 Catalão";5
"520540 Ceres";2
"520549 Cidade Ocidental";13
"520590 Corumbaíba";6
"520640 Crixás";1
"520690 Davinópolis";1
"520740 Edéia";2
"520753 Faina";2
"520760 Fazenda Nova";1
"520800 Formosa";7
"520810 Formoso";1
"520850 Goiandira";1
"520860 Goianésia";5
"520870 Goiânia";275
"520880 Goianira";3
"520890 Goiás";5
"520910 Goiatuba";7
"520970 Hidrolândia";3
"520995 Indiara";1
"521000 Inhumas";6
"521010 Ipameri";1
"521020 Iporá";1
"521040 Itaberaí";1
"521080 Itajá";1
"521150 Itumbiara";23
"521170 Jandaia";1
"521180 Jaraguá";2
"521190 Jataí";19
"521200 Jaupaci";1
"521210 Joviânia";1
"521220 Jussara";2
"521230 Leopoldo de Bulhões";2
"521250 Luziânia";25
"521280 Mara Rosa";2
"521300 Maurilândia";1
"521308 Minaçu";1
"521310 Mineiros";10
"521380 Morrinhos";4
"521450 Nerópolis";4
"521486 Nova Glória";1
"521500 Nova Veneza";1
"521523 Novo Gama";12
"521525 Novo Planalto";1
"521530 Orizona";2
"521560 Padre Bernardo";1
"521630 Paranaiguara";2
"521640 Paraúna";1
"521710 Piracanjuba";2
"521720 Piranhas";2
"521730 Pirenópolis";1
"521740 Pires do Rio";4
"521760 Planaltina";14
"521770 Pontalina";1
"521800 Porangatu";1
"521805 Porteirão";1
"521810 Portelândia";2
"521830 Posse";1
"521839 Professor Jamil";1
"521850 Quirinópolis";3
"521860 Rialma";1
"521880 Rio Verde";23
"521890 Rubiataba";3
"521930 Santa Helena de Goiás";1
"521940 Santa Rita do Araguaia";2
"521960 Santa Tereza de Goiás";1
"521975 Santo Antônio do Descoberto";10
"522010 São Luís de Montes Belos";3
"522020 São Miguel do Araguaia";1
"522040 São Simão";4
"522045 Senador Canedo";12
"522060 Silvânia";1
"522130 Três Ranchos";1
"522140 Trindade";15
"522150 Turvânia";1
"522160 Uruaçu";2
"522185 Valparaíso de Goiás";28
"522220 Vila Boa";1
"521610 Paraíso do Norte de Goiás (transf. p/TO)";1
"521790 Ponte Alta do Norte (transf. p/TO)";1
"520000 Município ignorado - GO";2
"530010 Brasília";643
