"Município (Res)";"Freqüência"
"420417 Cerro Negro";1
"420420 Chapecó";49
"420425 Cocal do Sul";7
"420430 Concórdia";6
"420460 Criciúma";106
"420470 Cunha Porã";2
"420480 Curitibanos";8
"420500 Dionísio Cerqueira";2
"420530 Faxinal dos Guedes";1
"420540 Florianópolis";398
"420545 Forquilhinha";4
"420550 Fraiburgo";2
"420570 Garopaba";8
"420580 Garuva";4
"420590 Gaspar";19
"420600 Governador Celso Ramos";3
"420610 Grão Pará";1
"420620 Gravatal";2
"420630 Guabiruba";1
"420650 Guaramirim";7
"420670 Herval d'Oeste";3
"420690 Ibirama";3
"420700 Içara";23
"420710 Ilhota";2
"420720 Imaruí";2
"420730 Imbituba";23
"420750 Indaial";14
"420757 Iomerê";1
"420765 Iporã do Oeste";1
"420768 Ipuaçu";2
"420770 Ipumirim";1
"420775 Iraceminha";1
"420780 Irani";1
"420790 Irineópolis";1
"420820 Itajaí";147
"420830 Itapema";21
"420845 Itapoá";2
"420850 Ituporanga";1
"420870 Jacinto Machado";3
"420880 Jaguaruna";2
"420890 Jaraguá do Sul";53
"420900 Joaçaba";7
"420910 Joinville";221
"420930 Lages";56
"420940 Laguna";22
"420950 Laurentino";1
"420960 Lauro Muller";2
"420985 Lindóia do Sul";5
"420990 Lontras";1
"421010 Mafra";4
"421040 Maracajá";2
"421050 Maravilha";3
"421055 Marema";1
"421060 Massaranduba";2
"421120 Morro da Fumaça";2
"421130 Navegantes";28
"421150 Nova Trento";4
"421160 Nova Veneza";7
"421170 Orleans";2
"421175 Otacílio Costa";3
"421190 Palhoça";72
"421200 Palma Sola";2
"421210 Palmitos";4
"421220 Papanduva";1
"421225 Passo de Torres";2
"421230 Paulo Lopes";2
"421250 Penha";4
"421280 Piçarras";6
"421290 Pinhalzinho";2
"421315 Planalto Alegre";1
"421320 Pomerode";7
"421340 Ponte Serrada";5
"421350 Porto Belo";6
"421360 Porto União";4
"421370 Pouso Redondo";2
"421380 Praia Grande";1
"421420 Quilombo";1
"421440 Rio das Antas";1
"421480 Rio do Sul";7
"421470 Rio dos Cedros";3
"421500 Rio Negrinho";6
"421510 Rodeio";2
"421530 Salete";1
"421550 Santa Cecília";2
"421560 Santa Rosa de Lima";1
"421565 Santa Rosa do Sul";1
"421570 Santo Amaro da Imperatriz";7
"421580 São Bento do Sul";15
"421590 São Bonifácio";1
"421600 São Carlos";1
"421620 São Francisco do Sul";25
"421630 São João Batista";11
"421635 São João do Itaperiú";1
"421640 São João do Sul";1
"421650 São Joaquim";1
"421660 São José";170
"421670 São José do Cedro";5
"421680 São José do Cerrito";1
"421690 São Lourenço do Oeste";3
"421700 São Ludgero";1
"421715 São Miguel da Boa Vista";1
"421720 São Miguel do Oeste";2
"421725 São Pedro de Alcântara";13
"421730 Saudades";1
"421740 Schroeder";1
"421750 Seara";3
"421760 Siderópolis";3
"421770 Sombrio";11
"421780 Taió";5
"421800 Tijucas";21
"421810 Timbé do Sul";1
"421820 Timbó";9
"421830 Três Barras";5
"421870 Tubarão";24
"421885 União do Oeste";1
"421890 Urubici";1
"421900 Urussanga";6
"421910 Vargeão";1
"421930 Videira";8
"421950 Xanxerê";4
"421960 Xavantina";1
"421970 Xaxim";3
"430010 Agudo";1
"430020 Ajuricaba";1
"430040 Alegrete";28
"430060 Alvorada";157
"430064 Ametista do Sul";1
"430070 Anta Gorda";1
"430085 Arambaré";1
"430087 Araricá";3
"430100 Arroio do Meio";4
"430120 Arroio do Tigre";2
"430110 Arroio dos Ratos";5
"430130 Arroio Grande";2
"430150 Augusto Pestana";1
"430160 Bagé";14
"430165 Barão";2
"430190 Barra do Ribeiro";7
"430205 Benjamin Constant do Sul";1
"430210 Bento Gonçalves";33
"430230 Bom Jesus";2
"430240 Bom Retiro do Sul";1
"430245 Boqueirão do Leão";1
"430270 Butiá";10
"430280 Caçapava do Sul";5
"430290 Cacequi";3
"430300 Cachoeira do Sul";41
"430310 Cachoeirinha";41
"430330 Caibaté";1
"430350 Camaquã";14
"430360 Cambará do Sul";1
"430390 Campo Bom";16
"430410 Campos Borges";1
"430420 Candelária";1
"430440 Canela";22
"430450 Canguçu";1
"430460 Canoas";154
"430462 Capão Bonito do Sul";1
"430463 Capão da Canoa";8
"430466 Capão do Leão";4
"430468 Capela de Santana";1
"430471 Caraá";1
"430470 Carazinho";16
"430480 Carlos Barbosa";6
"430490 Casca";1
"430500 Catuípe";2
"430510 Caxias do Sul";122
"430535 Charqueadas";10
"430540 Chiapetta";1
"430545 Cidreira";8
"430550 Ciríaco";1
"430570 Condor";3
"430580 Constantina";1
"430583 Coqueiro Baixo";1
"430590 Coronel Bicaco";4
"430605 Cristal";1
"430610 Cruz Alta";28
"430620 Cruzeiro do Sul";4
"430640 Dois Irmãos";1
"430660 Dom Pedrito";4
"430655 Dom Pedro de Alcântara";1
"430676 Eldorado do Sul";18
"430680 Encantado";2
"430690 Encruzilhada do Sul";5
"430695 Entre Rios do Sul";1
"430693 Entre-Ijuís";1
"430700 Erechim";21
"430750 Espumoso";1
"430760 Estância Velha";13
"430770 Esteio";41
"430780 Estrela";6
"430783 Eugênio de Castro";1
"430790 Farroupilha";10
"430800 Faxinal do Soturno";1
"430807 Fazenda Vilanova";1
"430810 Feliz";3
"430820 Flores da Cunha";3
"430850 Frederico Westphalen";3
"430860 Garibaldi";4
"430880 General Câmara";1
"430890 Getúlio Vargas";3
"430900 Giruá";2
"430910 Gramado";7
"430920 Gravataí";75
"430930 Guaíba";55
"430940 Guaporé";3
"430950 Guarani das Missões";3
"430710 Herval";2
"430980 Ibiaçá";1
"430990 Ibiraiaras";1
"431010 Igrejinha";5
"431020 Ijuí";9
"431030 Ilópolis";2
"431033 Imbé";7
"431050 Iraí";1
"431053 Itaara";2
"431055 Itacurubi";1
"431060 Itaqui";20
"431070 Itatiba do Sul";1
"431080 Ivoti";9
"431100 Jaguarão";9
"431110 Jaguari";2
"431120 Júlio de Castilhos";2
"431130 Lagoa Vermelha";27
"431140 Lajeado";18
"431170 Machadinho";1
"431175 Manoel Viana";1
"431180 Marau";4
"431210 Mata";3
"431220 Maximiliano de Almeida";1
"431225 Minas do Leão";2
"431240 Montenegro";24
"431250 Mostardas";2
"431262 Muliterno";1
"431270 Nonoai";4
"431300 Nova Bréscia";1
"431306 Nova Hartz";1
"431310 Nova Palma";1
"431320 Nova Petrópolis";1
"431330 Nova Prata";3
"431337 Nova Santa Rita";9
"431340 Novo Hamburgo";115
"431350 Osório";9
"431360 Paim Filho";1
"431365 Palmares do Sul";6
"431370 Palmeira das Missões";11
"431390 Panambi";2
"431395 Pantano Grande";7
"431403 Pareci Novo";3
"431405 Parobé";6
"431407 Passo do Sobrado";1
"431410 Passo Fundo";55
"431420 Pedro Osório";1
"431440 Pelotas";150
"431470 Planalto";1
"431480 Portão";4
"431490 Porto Alegre";1378
"431513 Pouso Novo";1
"431520 Putinga";1
"431530 Quaraí";4
"431550 Restinga Seca";3
"431560 Rio Grande";95
"431570 Rio Pardo";7
"431580 Roca Sales";1
"431600 Rolante";3
"431610 Ronda Alta";2
"431620 Rondinha";2
"431640 Rosário do Sul";13
"431645 Salto do Jacuí";4
"431660 Sananduva";2
"431670 Santa Bárbara do Sul";1
"431673 Santa Cecília do Sul";2
"431680 Santa Cruz do Sul";41
"431690 Santa Maria";134
"431720 Santa Rosa";8
"431730 Santa Vitória do Palmar";18
"431710 Santana do Livramento";21
"431740 Santiago";8
"431750 Santo Ângelo";23
"431760 Santo Antônio da Patrulha";17
"431780 Santo Augusto";2
"431800 São Borja";11
"431805 São Domingos do Sul";1
"431810 São Francisco de Assis";3
"431820 São Francisco de Paula";4
"431830 São Gabriel";11
"431840 São Jerônimo";1
"431860 São José do Ouro";1
"431861 São José do Sul";1
"431870 São Leopoldo";182
"431880 São Lourenço do Sul";5
"431890 São Luiz Gonzaga";6
"431900 São Marcos";1
"431912 São Martinho da Serra";1
"431920 São Nicolau";1
"431935 São Pedro da Serra";1
"431940 São Pedro do Sul";7
"431950 São Sebastião do Caí";14
"431960 São Sepé";8
"431990 Sapiranga";19
"432000 Sapucaia do Sul";84
"432010 Sarandi";1
"432020 Seberi";1
"432023 Sede Nova";1
"432035 Sentinela do Sul";1
"432050 Sertão";1
"432065 Silveira Martins";1
"432070 Sobradinho";3
"432080 Soledade";9
"432090 Tapejara";3
"432100 Tapera";2
"432110 Tapes";6
"432120 Taquara";15
"432130 Taquari";2
"432135 Tavares";3
"432140 Tenente Portela";3
"432143 Terra de Areia";1
"432145 Teutônia";2
"432147 Tiradentes do Sul";2
"432150 Torres";25
"432160 Tramandaí";27
"432166 Três Cachoeiras";1
"432170 Três Coroas";3
"432180 Três de Maio";3
"432190 Três Passos";6
"432195 Trindade do Sul";1
"432200 Triunfo";6
"432220 Tupanciretã";4
"432237 Unistalda";3
"432240 Uruguaiana";75
"432250 Vacaria";17
"432260 Venâncio Aires";16
"432270 Vera Cruz";2
"432280 Veranópolis";7
"432300 Viamão";175
"432330 Vila Flores";1
"432380 Xangri-lá";4
"500060 Amambaí";3
"500070 Anastácio";1
"500085 Angélica";1
"500110 Aquidauana";5
"500124 Aral Moreira";1
"500150 Bandeirantes";1
"500190 Bataguassu";3
"500210 Bela Vista";5
"500230 Brasilândia";3
"500240 Caarapó";3
"500260 Camapuã";5
"500270 Campo Grande";213
"500280 Caracol";1
"500295 Chapadão do Sul";6
"500315 Coronel Sapucaia";2
"500320 Corumbá";15
"500325 Costa Rica";5
"500330 Coxim";3
"500370 Dourados";48
"500380 Fátima do Sul";2
"500390 Figueirão";1
"500430 Iguatemi";5
"500440 Inocência";1
"500450 Itaporã";2
"500460 Itaquiraí";2
"500470 Ivinhema";2
"500490 Jaraguari";1
"500500 Jardim";7
"500540 Maracaju";2
"500560 Miranda";2
"500570 Naviraí";4
"500600 Nova Alvorada do Sul";1
"500620 Nova Andradina";5
"500625 Novo Horizonte do Sul";1
"500630 Paranaíba";8
"500660 Ponta Porã";16
"500690 Porto Murtinho";1
"500710 Ribas do Rio Pardo";5
"500720 Rio Brilhante";3
"500730 Rio Negro";1
"500740 Rio Verde de Mato Grosso";4
"500755 Santa Rita do Pardo";1
"500769 São Gabriel do Oeste";2
"500780 Selvíria";1
"500790 Sidrolândia";2
"500793 Sonora";1
"500830 Três Lagoas";19
"510010 Acorizal";2
"510020 Água Boa";1
"510025 Alta Floresta";10
"510030 Alto Araguaia";1
"510080 Apiacás";1
"510125 Araputanga";2
"510130 Arenápolis";2
"510140 Aripuanã";2
"510170 Barra do Bugres";9
"510180 Barra do Garças";10
"510185 Bom Jesus do Araguaia";1
"510190 Brasnorte";1
"510250 Cáceres";13
"510263 Campo Novo do Parecis";1
"510267 Campo Verde";2
"510270 Canarana";1
"510320 Colíder";1
"510335 Confresa";2
"510337 Cotriguaçu";3
"510340 Cuiabá";181
"510360 Dom Aquino";3
"510370 Feliz Natal";2
"510385 Gaúcha do Norte";1
"510390 General Carneiro";1
"510410 Guarantã do Norte";4
"510452 Ipiranga do Norte";1
"510460 Itiquira";3
"510480 Jaciara";4
"510490 Jangada";2
"510510 Juara";8
"510515 Juína";14
"510520 Juscimeira";3
"510525 Lucas do Rio Verde";5
"510558 Marcelândia";5
"510562 Mirassol d'Oeste";1
"510590 Nobres";1
"510600 Nortelândia";1
"510615 Nova Bandeirantes";2
"510622 Nova Mutum";1
"510623 Nova Olímpia";2
"510619 Nova Santa Helena";1
"510624 Nova Ubiratã";1
"510626 Novo Mundo";1
"510629 Paranaíta";2
"510630 Paranatinga";6
"510642 Peixoto de Azevedo";2
"510650 Poconé";1
"510675 Pontes e Lacerda";6
"510680 Porto dos Gaúchos";1
"510700 Poxoréo";4
"510704 Primavera do Leste";6
"510718 Ribeirão Cascalheira";1
"510720 Rio Branco";2
"510760 Rondonópolis";45
"510770 Rosário Oeste";3
"510775 Salto do Céu";1
"510776 Santa Rita do Trivelato";1
"510780 Santo Antônio do Leverger";3
"510730 São José do Rio Claro";3
"510735 São José do Xingu";1
"510710 São José dos Quatro Marcos";1
"510787 Sapezal";6
"510790 Sinop";22
"510792 Sorriso";19
"510795 Tangará da Serra";9
"510800 Tapurah";2
"510805 Terra Nova do Norte";2
"510835 Vale de São Domingos";2
"510840 Várzea Grande";67
"510850 Vera";1
"510550 Vila Bela da Santíssima Trindade";2
"510860 Vila Rica";7
"520005 Abadia de Goiás";2
"520010 Abadiânia";1
"520013 Acreúna";1
"520025 Águas Lindas de Goiás";9
"520030 Alexânia";4
"520082 Amaralina";1
"520110 Anápolis";47
"520130 Anicuns";2
"520140 Aparecida de Goiânia";90
"520170 Aragarças";3
"520180 Aragoiânia";1
"520215 Araguapaz";1
"520330 Bela Vista de Goiás";1
"520425 Cachoeira Dourada";2
"520430 Caçu";3
"520440 Caiapônia";1
"520450 Caldas Novas";22
"520470 Campinorte";1
"520495 Campos Verdes";1
"520510 Catalão";11
"520545 Cezarina";1
"520549 Cidade Ocidental";5
"520620 Cristalina";5
"520630 Cristianópolis";1
"520640 Crixás";1
"520750 Estrela do Norte";1
"520753 Faina";3
"520800 Formosa";8
"520860 Goianésia";1
"520870 Goiânia";263
"520880 Goianira";2
"520890 Goiás";4
"520910 Goiatuba";4
"520920 Guapó";3
"520970 Hidrolândia";2
"521000 Inhumas";3
"521020 Iporá";4
"521030 Israelândia";1
"521040 Itaberaí";2
"521056 Itaguari";2
"521090 Itapaci";1
"521100 Itapirapuã";1
"521150 Itumbiara";10
"521160 Ivolândia";2
"521180 Jaraguá";2
"521190 Jataí";19
"521200 Jaupaci";1
"521220 Jussara";8
"521225 Lagoa Santa";1
"521250 Luziânia";20
"521270 Mambaí";1
"521290 Marzagão";1
"521308 Minaçu";2
"521310 Mineiros";9
"521350 Monte Alegre de Goiás";1
"521375 Montividiu";2
"521380 Morrinhos";10
"521385 Morro Agudo de Goiás";1
"521400 Mozarlândia";2
"521405 Mundo Novo";1
"521450 Nerópolis";4
"521460 Niquelândia";1
"521483 Nova Crixás";1
"521486 Nova Glória";3
"521500 Nova Veneza";2
"521523 Novo Gama";6
"521550 Ouvidor";1
"521560 Padre Bernardo";1
"521590 Palminópolis";1
"521600 Panamá";1
"521630 Paranaiguara";1
"521710 Piracanjuba";2
"521730 Pirenópolis";2
"521740 Pires do Rio";3
"521760 Planaltina";6
"521770 Pontalina";2
"521800 Porangatu";5
"521805 Porteirão";1
"521810 Portelândia";1
"521830 Posse";4
"521850 Quirinópolis";8
"521880 Rio Verde";19
"521890 Rubiataba";1
"521910 Santa Bárbara de Goiás";5
"521925 Santa Fé de Goiás";2
"521930 Santa Helena de Goiás";11
"521940 Santa Rita do Araguaia";3
"521970 Santa Terezinha de Goiás";1
"521975 Santo Antônio do Descoberto";8
"522010 São Luís de Montes Belos";5
"522020 São Miguel do Araguaia";3
"522040 São Simão";4
"522045 Senador Canedo";13
"522119 Terezópolis de Goiás";1
"522140 Trindade";17
"522155 Turvelândia";1
"522160 Uruaçu";2
"522170 Uruana";1
"522185 Valparaíso de Goiás";13
"522220 Vila Boa";2
"530010 Brasília";464
