"Município (Res)";"Freqüência"
"521180 Jaraguá";2
"521190 Jataí";15
"521200 Jaupaci";1
"521220 Jussara";3
"521250 Luziânia";16
"521310 Mineiros";5
"521380 Morrinhos";6
"521400 Mozarlândia";1
"521440 Nazário";1
"521450 Nerópolis";1
"521480 Nova Aurora";1
"521500 Nova Veneza";1
"521523 Novo Gama";6
"521530 Orizona";1
"521640 Paraúna";2
"521710 Piracanjuba";7
"521720 Piranhas";1
"521740 Pires do Rio";1
"521760 Planaltina";6
"521770 Pontalina";2
"521800 Porangatu";4
"521830 Posse";1
"521839 Professor Jamil";2
"521850 Quirinópolis";1
"521880 Rio Verde";26
"521890 Rubiataba";2
"521910 Santa Bárbara de Goiás";1
"521930 Santa Helena de Goiás";3
"521975 Santo Antônio do Descoberto";12
"522010 São Luís de Montes Belos";1
"522020 São Miguel do Araguaia";1
"522026 São Miguel do Passa Quatro";1
"522045 Senador Canedo";14
"522060 Silvânia";1
"522140 Trindade";17
"522150 Turvânia";1
"522155 Turvelândia";2
"522160 Uruaçu";1
"522185 Valparaíso de Goiás";20
"522200 Vianópolis";1
"530010 Brasília";339
