"Município (Res)";"Freqüência"
"354970 São José do Rio Pardo";1
"354980 São José do Rio Preto";110
"354990 São José dos Campos";122
"354995 São Lourenço da Serra";1
"355000 São Luís do Paraitinga";3
"355010 São Manuel";2
"355030 São Paulo";2785
"355040 São Pedro";8
"355050 São Pedro do Turvo";1
"355060 São Roque";7
"355070 São Sebastião";15
"355090 São Simão";2
"355100 São Vicente";91
"355120 Sarutaiá";1
"355130 Sebastianópolis do Sul";1
"355140 Serra Azul";7
"355160 Serra Negra";2
"355150 Serrana";11
"355170 Sertãozinho";33
"355190 Severínia";3
"355200 Silveiras";1
"355210 Socorro";1
"355220 Sorocaba";107
"355230 Sud Mennucci";2
"355240 Sumaré";23
"355250 Suzano";38
"355260 Tabapuã";1
"355270 Tabatinga";3
"355280 Taboão da Serra";58
"355300 Taguaí";5
"355320 Taiúva";3
"355330 Tambaú";2
"355340 Tanabi";1
"355350 Tapiraí";1
"355360 Tapiratiba";2
"355370 Taquaritinga";6
"355380 Taquarituba";6
"355385 Taquarivaí";1
"355400 Tatuí";20
"355410 Taubaté";65
"355430 Teodoro Sampaio";4
"355450 Tietê";3
"355465 Torre de Pedra";1
"355480 Tremembé";18
"355500 Tupã";10
"355510 Tupi Paulista";7
"355540 Ubatuba";14
"355560 Uchoa";1
"355580 Urânia";2
"355600 Urupês";2
"355610 Valentim Gentil";2
"355620 Valinhos";15
"355630 Valparaíso";4
"355640 Vargem Grande do Sul";2
"355645 Vargem Grande Paulista";1
"355650 Várzea Paulista";18
"355670 Vinhedo";6
"355700 Votorantim";8
"355710 Votuporanga";35
"350000 Município ignorado - SP";2
"410020 Adrianópolis";2
"410040 Almirante Tamandaré";25
"410045 Altamira do Paraná";1
"412862 Alto Paraíso";1
"410060 Alto Paraná";1
"410070 Alto Piquiri";3
"410050 Altônia";5
"410080 Alvorada do Sul";2
"410090 Amaporã";1
"410110 Andirá";2
"410120 Antonina";12
"410140 Apucarana";16
"410150 Arapongas";15
"410160 Arapoti";4
"410165 Arapuã";2
"410180 Araucária";29
"410185 Ariranha do Ivaí";3
"410190 Assaí";9
"410200 Assis Chateaubriand";2
"410210 Astorga";1
"410240 Bandeirantes";4
"410260 Barracão";2
"410290 Bituruna";1
"410305 Boa Vista da Aparecida";2
"410310 Bocaiúva do Sul";1
"410315 Bom Jesus do Sul";1
"410320 Bom Sucesso";2
"410345 Cafelândia";1
"410347 Cafezal do Sul";1
"410360 Cambará";1
"410370 Cambé";21
"410380 Cambira";1
"410390 Campina da Lagoa";1
"410395 Campina do Simão";3
"410400 Campina Grande do Sul";13
"410420 Campo Largo";15
"410425 Campo Magro";6
"410430 Campo Mourão";22
"410440 Cândido de Abreu";1
"410445 Cantagalo";1
"410460 Capitão Leônidas Marques";5
"410465 Carambeí";2
"410470 Carlópolis";1
"410480 Cascavel";70
"410490 Castro";18
"410500 Catanduvas";1
"410510 Centenário do Sul";1
"410530 Céu Azul";3
"410540 Chopinzinho";3
"410550 Cianorte";18
"410560 Cidade Gaúcha";5
"410570 Clevelândia";3
"410580 Colombo";64
"410600 Congonhinhas";1
"410620 Contenda";3
"410630 Corbélia";4
"410640 Cornélio Procópio";4
"410650 Coronel Vivida";2
"410657 Cruzeiro do Iguaçu";1
"410660 Cruzeiro do Oeste";7
"410685 Cruzmaltina";1
"410690 Curitiba";517
"410712 Diamante do Sul";1
"410720 Dois Vizinhos";3
"410725 Douradina";2
"410760 Faxinal";1
"410765 Fazenda Rio Grande";17
"410775 Figueira";2
"410800 Florestópolis";1
"410830 Foz do Iguaçu";74
"410840 Francisco Beltrão";7
"410850 General Carneiro";1
"410855 Godoy Moreira";1
"410860 Goioerê";3
"410880 Guaíra";6
"410890 Guairaçá";3
"410895 Guamiranga";1
"410930 Guaraniaçu";2
"410940 Guarapuava";48
"410960 Guaratuba";10
"410965 Honório Serpa";1
"410970 Ibaiti";11
"410980 Ibiporã";7
"411010 Imbituva";3
"411050 Ipiranga";2
"411060 Iporã";1
"411070 Irati";3
"411090 Itaguajé";2
"411125 Itaperuçu";1
"411150 Ivaiporã";5
"411170 Jaboti";1
"411180 Jacarezinho";6
"411190 Jaguapitã";2
"411200 Jaguariaíva";5
"411210 Jandaia do Sul";1
"411220 Janiópolis";1
"411240 Japurá";2
"411250 Jardim Alegre";1
"411275 Jesuítas";1
"411295 Juranda";1
"411300 Jussara";1
"411320 Lapa";6
"411325 Laranjal";1
"411330 Laranjeiras do Sul";6
"411350 Loanda";2
"411370 Londrina";87
"411373 Luiziana";2
"411380 Lupionópolis";1
"411400 Mamborê";2
"411410 Mandaguaçu";2
"411420 Mandaguari";4
"411430 Mandirituba";1
"411450 Manoel Ribas";2
"411460 Marechal Cândido Rondon";5
"411480 Marialva";7
"411510 Mariluz";1
"411520 Maringá";84
"411530 Mariópolis";1
"411570 Matinhos";10
"411580 Medianeira";8
"411605 Missal";1
"411620 Morretes";4
"411630 Munhoz de Melo";1
"411640 Nossa Senhora das Graças";2
"411650 Nova Aliança do Ivaí";1
"411690 Nova Esperança";2
"411700 Nova Fátima";4
"411710 Nova Londrina";1
"411721 Nova Santa Bárbara";2
"411722 Nova Santa Rosa";1
"411730 Ortigueira";1
"411750 Paiçandu";10
"411760 Palmas";1
"411770 Palmeira";1
"411780 Palmital";1
"411790 Palotina";8
"411810 Paranacity";2
"411820 Paranaguá";67
"411840 Paranavaí";12
"411845 Pato Bragado";3
"411850 Pato Branco";15
"411860 Paula Freitas";3
"411900 Pérola d'Oeste";1
"411915 Pinhais";39
"411920 Pinhalão";1
"411930 Pinhão";5
"411940 Piraí do Sul";5
"411950 Piraquara";26
"411960 Pitanga";5
"411980 Planalto";1
"411990 Ponta Grossa";98
"411995 Pontal do Paraná";12
"412000 Porecatu";3
"412035 Pranchita";1
"412040 Presidente Castelo Branco";1
"412050 Primeiro de Maio";1
"412060 Prudentópolis";4
"412070 Quatiguá";2
"412080 Quatro Barras";7
"412085 Quatro Pontes";1
"412090 Quedas do Iguaçu";1
"412100 Querência do Norte";1
"412110 Quinta do Sol";2
"412125 Ramilândia";3
"412140 Realeza";3
"412150 Rebouças";1
"412170 Reserva";1
"412180 Ribeirão Claro";1
"412215 Rio Bonito do Iguaçu";3
"412217 Rio Branco do Ivaí";1
"412220 Rio Branco do Sul";6
"412230 Rio Negro";1
"412240 Rolândia";10
"412250 Roncador";4
"412300 Salto do Lontra";3
"412320 Santa Cecília do Pavão";1
"412340 Santa Fé";1
"412350 Santa Helena";5
"412380 Santa Izabel do Oeste";1
"412402 Santa Tereza do Oeste";3
"412405 Santa Terezinha de Itaipu";1
"412410 Santo Antônio da Platina";5
"412440 Santo Antônio do Sudoeste";2
"412460 São Carlos do Ivaí";1
"412470 São Jerônimo da Serra";2
"412480 São João";1
"412500 São João do Ivaí";1
"412510 São João do Triunfo";1
"412535 São Jorge do Patrocínio";1
"412550 São José dos Pinhais";56
"412560 São Mateus do Sul";5
"412570 São Miguel do Iguaçu";4
"412575 São Pedro do Iguaçu";2
"412580 São Pedro do Ivaí";1
"412625 Sarandi";17
"412630 Sengés";2
"412635 Serranópolis do Iguaçu";1
"412660 Siqueira Campos";2
"412667 Tamarana";2
"412680 Tapejara";2
"412710 Telêmaco Borba";22
"412720 Terra Boa";4
"412730 Terra Rica";1
"412740 Terra Roxa";1
"412750 Tibagi";1
"412770 Toledo";23
"412785 Três Barras do Paraná";6
"412795 Tupãssi";1
"412796 Turvo";3
"412800 Ubiratã";3
"412810 Umuarama";34
"412820 União da Vitória";8
"412853 Ventania";4
"412865 Virmond";1
"412870 Vitorino";1
"412850 Wenceslau Braz";4
"412880 Xambrê";1
"410000 Município ignorado - PR";1
"420010 Abelardo Luz";1
"420020 Agrolândia";3
"420030 Agronômica";1
"420040 Água Doce";1
"420070 Alfredo Wagner";2
"420090 Angelina";2
"420100 Anita Garibaldi";1
"420120 Antônio Carlos";2
"420125 Apiúna";1
"420130 Araquari";1
"420140 Araranguá";15
"420150 Armazém";1
"420170 Ascurra";3
"420190 Aurora";1
"420195 Balneário Arroio do Silva";6
"420205 Balneário Barra do Sul";1
"420200 Balneário Camboriú";93
"420207 Balneário Gaivota";1
"420210 Barra Velha";15
"420230 Biguaçu";59
"420240 Blumenau";112
"420250 Bom Jardim da Serra";1
"420253 Bom Jesus";1
"420245 Bombinhas";3
"420270 Botuverá";1
"420280 Braço do Norte";9
"420285 Braço do Trombudo";1
"420290 Brusque";46
"420300 Caçador";20
"420320 Camboriú";37
"420330 Campo Alegre";2
"420360 Campos Novos";10
"420370 Canelinha";2
"420380 Canoinhas";6
"420390 Capinzal";2
"420395 Capivari de Baixo";17
"420400 Catanduvas";1
"420420 Chapecó";43
"420425 Cocal do Sul";8
"420430 Concórdia";12
"420435 Cordilheira Alta";1
"420460 Criciúma";110
"420480 Curitibanos";7
"420500 Dionísio Cerqueira";3
"420540 Florianópolis";279
"420545 Forquilhinha";10
"420550 Fraiburgo";5
"420570 Garopaba";6
"420580 Garuva";7
"420590 Gaspar";14
"420600 Governador Celso Ramos";1
"420620 Gravatal";2
"420630 Guabiruba";6
"420640 Guaraciaba";1
"420650 Guaramirim";14
"420670 Herval d'Oeste";12
"420680 Ibicaré";2
"420690 Ibirama";6
"420700 Içara";21
"420710 Ilhota";1
"420720 Imaruí";5
"420730 Imbituba";16
"420750 Indaial";21
"420768 Ipuaçu";2
"420770 Ipumirim";1
"420790 Irineópolis";1
"420810 Itaiópolis";1
"420820 Itajaí";108
"420830 Itapema";24
"420840 Itapiranga";2
"420845 Itapoá";3
"420850 Ituporanga";4
"420870 Jacinto Machado";1
"420880 Jaguaruna";4
"420890 Jaraguá do Sul";34
"420900 Joaçaba";7
"420910 Joinville";227
"420915 José Boiteux";4
"420930 Lages";51
"420940 Laguna";12
"420950 Laurentino";3
"420960 Lauro Muller";1
"420970 Lebon Régis";1
"420990 Lontras";4
"421003 Luzerna";1
"421010 Mafra";18
"421040 Maracajá";3
"421050 Maravilha";1
"421060 Massaranduba";1
"421080 Meleiro";1
"421090 Modelo";1
"421105 Monte Carlo";2
"421120 Morro da Fumaça";7
"421130 Navegantes";25
"421145 Nova Itaberaba";1
"421150 Nova Trento";2
"421160 Nova Veneza";3
"421165 Novo Horizonte";1
"421170 Orleans";8
"421175 Otacílio Costa";4
"421185 Ouro Verde";2
"421190 Palhoça";65
"421200 Palma Sola";2
"421220 Papanduva";1
"421223 Paraíso";1
"421225 Passo de Torres";1
"421227 Passos Maia";1
"421230 Paulo Lopes";2
"421250 Penha";11
"421270 Petrolândia";2
"421280 Piçarras";9
"421290 Pinhalzinho";1
"421310 Piratuba";2
"421320 Pomerode";17
"421330 Ponte Alta";1
"421335 Ponte Alta do Norte";1
"421340 Ponte Serrada";2
"421350 Porto Belo";7
"421360 Porto União";8
"421370 Pouso Redondo";6
"421380 Praia Grande";2
"421420 Quilombo";1
"421450 Rio do Campo";1
"421460 Rio do Oeste";3
"421480 Rio do Sul";40
"421470 Rio dos Cedros";2
"421500 Rio Negrinho";2
"421520 Romelândia";1
"421530 Salete";3
"421535 Saltinho";1
"421545 Sangão";3
"421550 Santa Cecília";4
"421570 Santo Amaro da Imperatriz";2
"421580 São Bento do Sul";15
"421605 São Cristovão do Sul";4
"421620 São Francisco do Sul";17
"421630 São João Batista";5
"421650 São Joaquim";3
"421660 São José";138
"421670 São José do Cedro";2
"421690 São Lourenço do Oeste";2
"421700 São Ludgero";4
"421720 São Miguel do Oeste";9
"421725 São Pedro de Alcântara";5
"421730 Saudades";1
"421740 Schroeder";2
"421750 Seara";2
"421760 Siderópolis";4
"421770 Sombrio";5
"421780 Taió";3
"421790 Tangará";1
"421800 Tijucas";21
"421820 Timbó";11
"421825 Timbó Grande";3
"421830 Três Barras";1
"421840 Treze de Maio";2
"421860 Trombudo Central";1
"421870 Tubarão";34
"421880 Turvo";2
"421890 Urubici";2
"421900 Urussanga";4
"421930 Videira";4
"421935 Vitor Meireles";1
"421940 Witmarsum";2
"421950 Xanxerê";11
"421970 Xaxim";1
"430010 Agudo";1
"430020 Ajuricaba";2
"430030 Alecrim";1
"430040 Alegrete";34
"430045 Alegria";1
"430057 Alto Feliz";2
"430060 Alvorada";142
"430063 Amaral Ferrador";1
"430080 Antônio Prado";2
"430085 Arambaré";1
"430087 Araricá";1
"430100 Arroio do Meio";5
"430105 Arroio do Sal";2
"430120 Arroio do Tigre";1
"430110 Arroio dos Ratos";9
"430130 Arroio Grande";4
"430140 Arvorezinha";2
"430150 Augusto Pestana";2
"430160 Bagé";30
"430163 Balneário Pinhal";5
"430165 Barão";1
"430187 Barra do Quaraí";2
"430190 Barra do Ribeiro";2
"430180 Barracão";1
"430200 Barros Cassal";1
"430210 Bento Gonçalves";32
"430220 Boa Vista do Buricá";1
"430230 Bom Jesus";6
"430235 Bom Princípio";1
"430237 Bom Progresso";1
"430240 Bom Retiro do Sul";3
"430245 Boqueirão do Leão";1
"430270 Butiá";7
"430280 Caçapava do Sul";3
"430290 Cacequi";7
"430300 Cachoeira do Sul";46
"430310 Cachoeirinha";70
"430350 Camaquã";18
"430370 Campina das Missões";1
"430390 Campo Bom";11
"430410 Campos Borges";1
"430420 Candelária";6
"430440 Canela";18
"430450 Canguçu";3
"430460 Canoas";191
"430463 Capão da Canoa";22
"430466 Capão do Leão";5
"430468 Capela de Santana";2
"430470 Carazinho";19
"430480 Carlos Barbosa";5
"430490 Casca";3
"430500 Catuípe";2
"430510 Caxias do Sul";140
"430517 Cerro Grande do Sul";2
"430520 Cerro Largo";2
"430535 Charqueadas";48
"430543 Chuí";4
"430545 Cidreira";7
"430558 Colinas";1
"430560 Colorado";3
"430570 Condor";1
"430580 Constantina";3
"430590 Coronel Bicaco";1
"430597 Coxilha";1
"430600 Crissiumal";3
"430610 Cruz Alta";53
"430613 Cruzaltense";1
"430620 Cruzeiro do Sul";2
"430640 Dois Irmãos";2
"430642 Dois Irmãos das Missões";1
"430660 Dom Pedrito";10
"430670 Dona Francisca";1
"430673 Doutor Maurício Cardoso";1
"430675 Doutor Ricardo";1
"430676 Eldorado do Sul";30
"430680 Encantado";2
"430690 Encruzilhada do Sul";1
"430693 Entre-Ijuís";3
"430700 Erechim";23
"430750 Espumoso";3
"430760 Estância Velha";9
"430770 Esteio";43
"430780 Estrela";12
"430786 Fagundes Varela";4
"430790 Farroupilha";13
"430800 Faxinal do Soturno";1
"430807 Fazenda Vilanova";2
"430810 Feliz";4
"430820 Flores da Cunha";8
"430830 Fontoura Xavier";2
"430845 Fortaleza dos Valos";2
"430850 Frederico Westphalen";6
"430860 Garibaldi";9
"430880 General Câmara";1
"430890 Getúlio Vargas";1
"430900 Giruá";3
"430905 Glorinha";4
"430910 Gramado";10
"430920 Gravataí";120
"430925 Guabiju";1
"430930 Guaíba";54
"430940 Guaporé";7
"430955 Harmonia";1
"430710 Herval";1
"430960 Horizontina";4
"430965 Hulha Negra";1
"431000 Ibirubá";6
"431010 Igrejinha";10
"431020 Ijuí";31
"431030 Ilópolis";1
"431033 Imbé";8
"431040 Independência";3
"431043 Ipê";1
"431050 Iraí";1
"431053 Itaara";2
"431060 Itaqui";28
"431080 Ivoti";3
"431100 Jaguarão";10
"431110 Jaguari";1
"431112 Jaquirana";1
"431113 Jari";1
"431120 Júlio de Castilhos";3
"431130 Lagoa Vermelha";15
"431125 Lagoão";1
"431140 Lajeado";31
"431162 Lindolfo Collor";1
"431170 Machadinho";2
"431175 Manoel Viana";3
"431177 Maquiné";1
"431180 Marau";2
"431198 Mariana Pimentel";1
"431220 Maximiliano de Almeida";3
"431225 Minas do Leão";1
"431238 Monte Belo do Sul";2
"431240 Montenegro";30
"431247 Morro Reuter";2
"431250 Mostardas";1
"431260 Muçum";1
"431265 Não-Me-Toque";3
"431270 Nonoai";1
"431280 Nova Araçá";1
"431303 Nova Esperança do Sul";1
"431306 Nova Hartz";8
"431310 Nova Palma";2
"431320 Nova Petrópolis";5
"431330 Nova Prata";10
"431337 Nova Santa Rita";6
"431340 Novo Hamburgo";108
"431344 Novo Tiradentes";1
"431350 Osório";30
"431365 Palmares do Sul";5
"431370 Palmeira das Missões";12
"431380 Palmitinho";1
"431390 Panambi";4
"431395 Pantano Grande";6
"431400 Paraí";3
"431402 Paraíso do Sul";1
"431403 Pareci Novo";1
"431405 Parobé";14
"431410 Passo Fundo";57
"431415 Paverama";1
"431420 Pedro Osório";1
"431430 Pejuçara";1
"431440 Pelotas";125
"431442 Picada Café";1
"431450 Pinheiro Machado";2
"431460 Piratini";2
"431470 Planalto";1
"431477 Pontão";2
"431480 Portão";10
"431490 Porto Alegre";1402
"431510 Porto Xavier";1
"431520 Putinga";1
"431530 Quaraí";2
"431535 Quinze de Novembro";1
"431540 Redentora";1
"431550 Restinga Seca";3
"431560 Rio Grande";156
"431570 Rio Pardo";10
"431580 Roca Sales";1
"431600 Rolante";1
"431620 Rondinha";1
"431640 Rosário do Sul";12
"431645 Salto do Jacuí";5
"431650 Salvador do Sul";5
"431670 Santa Bárbara do Sul";1
"431680 Santa Cruz do Sul";45
"431690 Santa Maria";109
"431720 Santa Rosa";12
"431730 Santa Vitória do Palmar";9
"431710 Santana do Livramento";13
"431740 Santiago";10
"431750 Santo Ângelo";29
"431760 Santo Antônio da Patrulha";7
"431780 Santo Augusto";2
"431800 São Borja";15
"431805 São Domingos do Sul";2
"431810 São Francisco de Assis";3
"431820 São Francisco de Paula";3
"431830 São Gabriel";15
"431840 São Jerônimo";5
"431848 São José do Hortêncio";1
"431850 São José do Norte";8
"431861 São José do Sul";1
"431870 São Leopoldo";136
"431880 São Lourenço do Sul";10
"431890 São Luiz Gonzaga";3
"431900 São Marcos";6
"431910 São Martinho";1
"431935 São Pedro da Serra";1
"431940 São Pedro do Sul";7
"431950 São Sebastião do Caí";8
"431960 São Sepé";4
"431980 São Vicente do Sul";3
"431990 Sapiranga";24
"432000 Sapucaia do Sul";65
"432010 Sarandi";3
"432020 Seberi";2
"432030 Selbach";1
"432035 Sentinela do Sul";1
"432040 Serafina Corrêa";4
"432070 Sobradinho";6
"432080 Soledade";8
"432090 Tapejara";3
"432100 Tapera";1
"432110 Tapes";5
"432120 Taquara";16
"432130 Taquari";10
"432135 Tavares";3
"432140 Tenente Portela";4
"432143 Terra de Areia";4
"432145 Teutônia";7
"432150 Torres";24
"432160 Tramandaí";45
"432166 Três Cachoeiras";1
"432170 Três Coroas";4
"432180 Três de Maio";2
"432190 Três Passos";4
"432200 Triunfo";6
"432210 Tucunduva";1
"432220 Tupanciretã";5
"432230 Tuparendi";3
"432232 Turuçu";3
"432240 Uruguaiana";59
"432250 Vacaria";31
"432253 Vale do Sol";1
"432254 Vale Real";2
"432260 Venâncio Aires";15
"432270 Vera Cruz";2
"432280 Veranópolis";10
"432300 Viamão";137
"432330 Vila Flores";2
"432340 Vila Maria";1
"432377 Westfalia";1
"432380 Xangri-lá";10
"500020 Água Clara";5
"500025 Alcinópolis";4
"500060 Amambaí";8
"500070 Anastácio";2
"500100 Aparecida do Taboado";4
"500110 Aquidauana";5
"500150 Bandeirantes";1
"500190 Bataguassu";2
"500200 Batayporã";2
"500210 Bela Vista";2
"500215 Bodoquena";2
"500220 Bonito";2
"500230 Brasilândia";2
"500240 Caarapó";3
"500270 Campo Grande";289
"500290 Cassilândia";3
"500295 Chapadão do Sul";4
"500315 Coronel Sapucaia";6
"500320 Corumbá";42
"500325 Costa Rica";5
"500330 Coxim";7
"500350 Douradina";1
"500370 Dourados";89
"500375 Eldorado";3
"500380 Fátima do Sul";3
"500390 Figueirão";1
"500410 Guia Lopes da Laguna";1
"500430 Iguatemi";3
"500460 Itaquiraí";3
"500470 Ivinhema";4
"500480 Japorã";1
"500490 Jaraguari";2
"500500 Jardim";3
"500520 Ladário";2
"500540 Maracaju";7
"500560 Miranda";2
"500568 Mundo Novo";3
"500570 Naviraí";9
"500580 Nioaque";2
"500600 Nova Alvorada do Sul";1
"500620 Nova Andradina";12
"500630 Paranaíba";5
"500635 Paranhos";3
"500660 Ponta Porã";30
"500710 Ribas do Rio Pardo";1
"500720 Rio Brilhante";8
"500730 Rio Negro";3
"500740 Rio Verde de Mato Grosso";12
"500769 São Gabriel do Oeste";8
"500770 Sete Quedas";2
"500790 Sidrolândia";10
"500793 Sonora";12
"500800 Terenos";1
"500830 Três Lagoas";23
"510010 Acorizal";2
"510020 Água Boa";5
"510025 Alta Floresta";12
"510030 Alto Araguaia";1
"510040 Alto Garças";2
"510050 Alto Paraguai";2
"510120 Araguainha";1
"510125 Araputanga";1
"510130 Arenápolis";3
"510140 Aripuanã";2
"510170 Barra do Bugres";7
"510180 Barra do Garças";17
"510185 Bom Jesus do Araguaia";1
"510250 Cáceres";13
"510263 Campo Novo do Parecis";7
"510267 Campo Verde";5
"510268 Campos de Júlio";1
"510270 Canarana";12
"510285 Castanheira";1
"510300 Chapada dos Guimarães";2
"510305 Cláudia";2
"510320 Colíder";5
"510330 Comodoro";2
"510335 Confresa";6
"510340 Cuiabá";172
"510345 Denise";1
"510350 Diamantino";1
"510360 Dom Aquino";2
"510370 Feliz Natal";1
"510385 Gaúcha do Norte";1
"510390 General Carneiro";1
"510410 Guarantã do Norte";3
"510420 Guiratinga";1
"510450 Indiavaí";3
"510454 Itanhangá";1
"510480 Jaciara";6
"510510 Juara";8
"510515 Juína";7
"510517 Juruena";1
"510525 Lucas do Rio Verde";18
"510558 Marcelândia";1
"510562 Mirassol d'Oeste";3
"510590 Nobres";3
"510610 Nossa Senhora do Livramento";2
"510620 Nova Brasilândia";1
"510890 Nova Maringá";1
"510622 Nova Mutum";6
"510623 Nova Olímpia";2
"510624 Nova Ubiratã";3
"510626 Novo Mundo";4
"510628 Novo São Joaquim";1
"510629 Paranaíta";1
"510630 Paranatinga";5
"510637 Pedra Preta";1
"510642 Peixoto de Azevedo";8
"510675 Pontes e Lacerda";7
"510677 Porto Alegre do Norte";1
"510682 Porto Esperidião";1
"510685 Porto Estrela";1
"510700 Poxoréo";3
"510704 Primavera do Leste";21
"510706 Querência";2
"510718 Ribeirão Cascalheira";1
"510719 Ribeirãozinho";1
"510760 Rondonópolis";67
"510770 Rosário Oeste";5
"510777 Santa Terezinha";1
"510779 Santo Antônio do Leste";3
"510780 Santo Antônio do Leverger";3
"510785 São Félix do Araguaia";1
"510730 São José do Rio Claro";2
"510787 Sapezal";5
"510790 Sinop";34
"510792 Sorriso";19
"510795 Tangará da Serra";34
"510800 Tapurah";3
"510810 Tesouro";1
"510830 União do Sul";1
"510840 Várzea Grande";78
"510850 Vera";1
"510550 Vila Bela da Santíssima Trindade";1
"510860 Vila Rica";3
"520005 Abadia de Goiás";1
"520010 Abadiânia";1
"520013 Acreúna";1
"520025 Águas Lindas de Goiás";25
"520030 Alexânia";2
"520050 Aloândia";1
"520085 Americano do Brasil";1
"520110 Anápolis";77
"520130 Anicuns";4
"520140 Aparecida de Goiânia";95
"520170 Aragarças";7
"520180 Aragoiânia";1
"520250 Aruanã";2
"520310 Baliza";1
"520330 Bela Vista de Goiás";2
"520350 Bom Jesus de Goiás";2
"520355 Bonfinópolis";1
"520380 Britânia";1
"520390 Buriti Alegre";3
"520400 Cabeceiras";1
"520410 Cachoeira Alta";1
"520430 Caçu";1
"520440 Caiapônia";1
"520450 Caldas Novas";28
"520480 Campo Alegre de Goiás";1
"520490 Campos Belos";2
"520505 Castelândia";2
"520510 Catalão";15
"520540 Ceres";1
"520545 Cezarina";3
"520547 Chapadão do Céu";2
"520549 Cidade Ocidental";4
"520620 Cristalina";7
"520640 Crixás";1
"520710 Diorama";1
"520725 Doverlândia";1
"520735 Edealina";1
"520740 Edéia";1
"520753 Faina";2
"520780 Firminópolis";1
"520790 Flores de Goiás";1
"520800 Formosa";5
"520840 Goianápolis";2
"520850 Goiandira";1
"520860 Goianésia";4
"520870 Goiânia";371
"520880 Goianira";10
"520890 Goiás";5
"520910 Goiatuba";5
"520915 Gouvelândia";2
"520920 Guapó";1
"520970 Hidrolândia";1
"520995 Indiara";3
"521000 Inhumas";5
"521010 Ipameri";3
"521020 Iporá";1
"521056 Itaguari";1
"521120 Itapuranga";1
"521130 Itarumã";1
"521140 Itauçu";1
"521150 Itumbiara";32
"521180 Jaraguá";2
"521190 Jataí";30
"521200 Jaupaci";1
"521220 Jussara";4
"521225 Lagoa Santa";1
"521230 Leopoldo de Bulhões";1
"521250 Luziânia";26
"521260 Mairipotaba";1
"521300 Maurilândia";1
"521308 Minaçu";3
"521310 Mineiros";14
"521370 Montes Claros de Goiás";1
"521380 Morrinhos";6
"521400 Mozarlândia";2
"521410 Mutunópolis";1
"521440 Nazário";3
"521450 Nerópolis";3
"521523 Novo Gama";12
"521550 Ouvidor";1
"521560 Padre Bernardo";5
"521570 Palmeiras de Goiás";2
"521710 Piracanjuba";3
"521720 Piranhas";1
"521740 Pires do Rio";6
"521760 Planaltina";9
"521800 Porangatu";2
"521830 Posse";2
"521839 Professor Jamil";3
"521850 Quirinópolis";3
"521860 Rialma";1
"521880 Rio Verde";30
"521890 Rubiataba";2
"521900 Sanclerlândia";2
"521930 Santa Helena de Goiás";4
"521940 Santa Rita do Araguaia";3
"521960 Santa Tereza de Goiás";1
"521970 Santa Terezinha de Goiás";1
"521973 Santo Antônio de Goiás";2
"521975 Santo Antônio do Descoberto";6
"522005 São João da Paraúna";1
"522010 São Luís de Montes Belos";3
"522020 São Miguel do Araguaia";4
"522026 São Miguel do Passa Quatro";1
"522040 São Simão";1
"522045 Senador Canedo";22
"522068 Simolândia";1
"522140 Trindade";25
"522160 Uruaçu";4
"522170 Uruana";1
"522185 Valparaíso de Goiás";26
"522190 Varjão";1
"522205 Vicentinópolis";1
"530010 Brasília";641
"000000 Ignorado ou exterior";1
