"Município (Res)";"Freqüência"
"411720 Nova Olímpia";2
"411725 Nova Prata do Iguaçu";1
"411730 Ortigueira";2
"411750 Paiçandu";1
"411760 Palmas";4
"411770 Palmeira";1
"411800 Paraíso do Norte";2
"411820 Paranaguá";80
"411840 Paranavaí";10
"411850 Pato Branco";17
"411870 Paulo Frontin";3
"411880 Peabiru";1
"411900 Pérola d'Oeste";4
"411915 Pinhais";54
"411930 Pinhão";2
"411940 Piraí do Sul";3
"411950 Piraquara";25
"411960 Pitanga";3
"411990 Ponta Grossa";71
"411995 Pontal do Paraná";8
"412000 Porecatu";5
"412035 Pranchita";4
"412040 Presidente Castelo Branco";1
"412060 Prudentópolis";1
"412070 Quatiguá";1
"412080 Quatro Barras";3
"412090 Quedas do Iguaçu";1
"412120 Quitandinha";2
"412125 Ramilândia";1
"412135 Rancho Alegre D'Oeste";1
"412140 Realeza";1
"412170 Reserva";2
"412220 Rio Branco do Sul";3
"412230 Rio Negro";5
"412240 Rolândia";10
"412250 Roncador";1
"412270 Sabáudia";1
"412340 Santa Fé";2
"412350 Santa Helena";1
"412370 Santa Isabel do Ivaí";1
"412380 Santa Izabel do Oeste";1
"412382 Santa Lúcia";1
"412405 Santa Terezinha de Itaipu";2
"412410 Santo Antônio da Platina";4
"412420 Santo Antônio do Caiuá";1
"412430 Santo Antônio do Paraíso";1
"412440 Santo Antônio do Sudoeste";1
"412460 São Carlos do Ivaí";1
"412470 São Jerônimo da Serra";2
"412490 São João do Caiuá";1
"412500 São João do Ivaí";1
"412535 São Jorge do Patrocínio";1
"412545 São José das Palmeiras";2
"412550 São José dos Pinhais";61
"412560 São Mateus do Sul";5
"412570 São Miguel do Iguaçu";4
"412600 São Sebastião da Amoreira";1
"412620 Sapopema";1
"412625 Sarandi";16
"412635 Serranópolis do Iguaçu";1
"412640 Sertaneja";4
"412660 Siqueira Campos";2
"412680 Tapejara";3
"412690 Tapira";1
"412710 Telêmaco Borba";11
"412730 Terra Rica";1
"412750 Tibagi";1
"412770 Toledo";13
"412785 Três Barras do Paraná";3
"412788 Tunas do Paraná";1
"412800 Ubiratã";1
"412810 Umuarama";13
"412820 União da Vitória";11
"412853 Ventania";1
"412855 Vera Cruz do Oeste";1
"412850 Wenceslau Braz";4
"412880 Xambrê";1
"420010 Abelardo Luz";1
"420040 Água Doce";2
"420050 Águas de Chapecó";2
"420090 Angelina";1
"420120 Antônio Carlos";1
"420125 Apiúna";1
"420130 Araquari";8
"420140 Araranguá";19
"420170 Ascurra";4
"420180 Atalanta";1
"420195 Balneário Arroio do Silva";6
"420205 Balneário Barra do Sul";7
"420200 Balneário Camboriú";70
"420207 Balneário Gaivota";2
"420210 Barra Velha";11
"420230 Biguaçu";51
"420240 Blumenau";106
"420253 Bom Jesus";1
"420260 Bom Retiro";2
"420245 Bombinhas";4
"420280 Braço do Norte";6
"420290 Brusque";27
"420300 Caçador";22
"420310 Caibi";1
"420320 Camboriú";54
"420330 Campo Alegre";2
"420360 Campos Novos";7
"420370 Canelinha";5
"420380 Canoinhas";5
"420390 Capinzal";1
"420395 Capivari de Baixo";5
"420400 Catanduvas";1
"420420 Chapecó";39
"420425 Cocal do Sul";8
"420430 Concórdia";12
"420455 Correia Pinto";2
"420450 Corupá";2
"420460 Criciúma";138
"420470 Cunha Porã";1
"420480 Curitibanos";10
"420500 Dionísio Cerqueira";1
"420510 Dona Emma";1
"420530 Faxinal dos Guedes";1
"420535 Flor do Sertão";1
"420540 Florianópolis";303
"420545 Forquilhinha";8
"420550 Fraiburgo";6
"420560 Galvão";1
"420570 Garopaba";6
"420580 Garuva";1
"420590 Gaspar";20
"420600 Governador Celso Ramos";7
"420610 Grão Pará";1
"420630 Guabiruba";3
"420650 Guaramirim";9
"420665 Guatambú";1
"420670 Herval d'Oeste";6
"420680 Ibicaré";1
"420690 Ibirama";5
"420700 Içara";30
"420710 Ilhota";3
"420720 Imaruí";4
"420730 Imbituba";20
"420740 Imbuia";1
"420750 Indaial";16
"420768 Ipuaçu";1
"420770 Ipumirim";1
"420775 Iraceminha";1
"420810 Itaiópolis";1
"420820 Itajaí";150
"420830 Itapema";9
"420845 Itapoá";5
"420850 Ituporanga";6
"420880 Jaguaruna";7
"420890 Jaraguá do Sul";51
"420900 Joaçaba";10
"420910 Joinville";223
"420920 Lacerdópolis";1
"420930 Lages";76
"420940 Laguna";20
"420950 Laurentino";2
"420980 Leoberto Leal";1
"420990 Lontras";6
"421010 Mafra";3
"421040 Maracajá";1
"421050 Maravilha";3
"421100 Mondaí";3
"421105 Monte Carlo";3
"421120 Morro da Fumaça";1
"421130 Navegantes";26
"421145 Nova Itaberaba";1
"421150 Nova Trento";1
"421160 Nova Veneza";2
"421170 Orleans";5
"421175 Otacílio Costa";6
"421180 Ouro";1
"421190 Palhoça";71
"421205 Palmeira";1
"421210 Palmitos";1
"421225 Passo de Torres";1
"421230 Paulo Lopes";2
"421250 Penha";4
"421280 Piçarras";7
"421290 Pinhalzinho";1
"421320 Pomerode";4
"421330 Ponte Alta";2
"421340 Ponte Serrada";3
"421350 Porto Belo";6
"421360 Porto União";4
"421370 Pouso Redondo";1
"421380 Praia Grande";1
"421400 Presidente Getúlio";2
"421410 Presidente Nereu";1
"421460 Rio do Oeste";1
"421480 Rio do Sul";31
"421470 Rio dos Cedros";2
"421490 Rio Fortuna";1
"421500 Rio Negrinho";5
"421510 Rodeio";2
"421520 Romelândia";1
"421530 Salete";2
"421545 Sangão";1
"421565 Santa Rosa do Sul";3
"421570 Santo Amaro da Imperatriz";9
"421580 São Bento do Sul";15
"421605 São Cristovão do Sul";1
"421610 São Domingos";1
"421620 São Francisco do Sul";23
"421630 São João Batista";13
"421650 São Joaquim";7
"421660 São José";124
"421680 São José do Cerrito";4
"421690 São Lourenço do Oeste";4
"421700 São Ludgero";4
"421720 São Miguel do Oeste";7
"421725 São Pedro de Alcântara";5
"421740 Schroeder";4
"421760 Siderópolis";2
"421770 Sombrio";9
"421780 Taió";3
"421800 Tijucas";28
"421820 Timbó";7
"421830 Três Barras";2
"421840 Treze de Maio";1
"421850 Treze Tílias";1
"421860 Trombudo Central";2
"421870 Tubarão";31
"421880 Turvo";1
"421900 Urussanga";4
"421930 Videira";16
"421950 Xanxerê";8
"421970 Xaxim";1
"430005 Água Santa";1
"430020 Ajuricaba";1
"430040 Alegrete";18
"430045 Alegria";1
"430060 Alvorada";181
"430080 Antônio Prado";1
"430087 Araricá";2
"430100 Arroio do Meio";3
"430107 Arroio do Padre";1
"430105 Arroio do Sal";3
"430110 Arroio dos Ratos";7
"430130 Arroio Grande";4
"430150 Augusto Pestana";1
"430160 Bagé";27
"430163 Balneário Pinhal";1
"430165 Barão";1
"430187 Barra do Quaraí";2
"430190 Barra do Ribeiro";2
"430200 Barros Cassal";1
"430210 Bento Gonçalves";29
"430230 Bom Jesus";2
"430240 Bom Retiro do Sul";1
"430245 Boqueirão do Leão";3
"430270 Butiá";8
"430280 Caçapava do Sul";5
"430290 Cacequi";3
"430300 Cachoeira do Sul";38
"430310 Cachoeirinha";44
"430350 Camaquã";19
"430360 Cambará do Sul";2
"430370 Campina das Missões";1
"430390 Campo Bom";36
"430400 Campo Novo";1
"430420 Candelária";3
"430435 Candiota";2
"430440 Canela";11
"430450 Canguçu";3
"430460 Canoas";208
"430463 Capão da Canoa";29
"430466 Capão do Leão";4
"430468 Capela de Santana";1
"430470 Carazinho";4
"430480 Carlos Barbosa";4
"430500 Catuípe";3
"430510 Caxias do Sul";101
"430517 Cerro Grande do Sul";2
"430535 Charqueadas";47
"430545 Cidreira";3
"430580 Constantina";1
"430587 Coronel Barros";1
"430590 Coronel Bicaco";1
"430610 Cruz Alta";46
"430620 Cruzeiro do Sul";1
"430632 Derrubadas";1
"430640 Dois Irmãos";3
"430660 Dom Pedrito";8
"430676 Eldorado do Sul";18
"430680 Encantado";2
"430690 Encruzilhada do Sul";4
"430693 Entre-Ijuís";1
"430700 Erechim";13
"430720 Erval Grande";1
"430730 Erval Seco";1
"430760 Estância Velha";21
"430770 Esteio";46
"430780 Estrela";4
"430790 Farroupilha";13
"430805 Faxinalzinho";1
"430807 Fazenda Vilanova";1
"430810 Feliz";3
"430820 Flores da Cunha";6
"430830 Fontoura Xavier";2
"430850 Frederico Westphalen";4
"430860 Garibaldi";6
"430880 General Câmara";1
"430890 Getúlio Vargas";1
"430900 Giruá";3
"430905 Glorinha";1
"430910 Gramado";5
"430915 Gramado Xavier";1
"430920 Gravataí";140
"430930 Guaíba";41
"430940 Guaporé";4
"430950 Guarani das Missões";1
"430960 Horizontina";2
"430980 Ibiaçá";1
"431000 Ibirubá";1
"431010 Igrejinha";8
"431020 Ijuí";13
"431033 Imbé";4
"431040 Independência";1
"431046 Ipiranga do Sul";1
"431050 Iraí";1
"431053 Itaara";2
"431060 Itaqui";14
"431080 Ivoti";1
"431100 Jaguarão";5
"431110 Jaguari";4
"431115 Jóia";1
"431120 Júlio de Castilhos";2
"431130 Lagoa Vermelha";9
"431140 Lajeado";13
"431160 Liberato Salzano";1
"431171 Maçambara";2
"431175 Manoel Viana";1
"431180 Marau";5
"431198 Mariana Pimentel";2
"431215 Mato Leitão";1
"431220 Maximiliano de Almeida";1
"431225 Minas do Leão";2
"431240 Montenegro";26
"431245 Morro Redondo";3
"431250 Mostardas";1
"431260 Muçum";3
"431265 Não-Me-Toque";1
"431270 Nonoai";3
"431275 Nova Alvorada";1
"431290 Nova Bassano";1
"431300 Nova Bréscia";2
"431306 Nova Hartz";2
"431310 Nova Palma";1
"431320 Nova Petrópolis";4
"431330 Nova Prata";3
"431337 Nova Santa Rita";8
"431340 Novo Hamburgo";98
"431350 Osório";20
"431365 Palmares do Sul";7
"431370 Palmeira das Missões";11
"431390 Panambi";8
"431395 Pantano Grande";2
"431402 Paraíso do Sul";1
"431405 Parobé";16
"431407 Passo do Sobrado";1
"431410 Passo Fundo";52
"431413 Paulo Bento";1
"431415 Paverama";3
"431420 Pedro Osório";4
"431440 Pelotas";158
"431442 Picada Café";1
"431445 Pinhal";3
"431447 Pinhal Grande";2
"431450 Pinheiro Machado";2
"431480 Portão";9
"431490 Porto Alegre";1535
"431500 Porto Lucena";1
"431513 Pouso Novo";3
"431530 Quaraí";5
"431535 Quinze de Novembro";1
"431550 Restinga Seca";4
"431560 Rio Grande";117
"431570 Rio Pardo";5
"431580 Roca Sales";2
"431600 Rolante";4
"431610 Ronda Alta";3
"431640 Rosário do Sul";10
"431645 Salto do Jacuí";2
"431650 Salvador do Sul";2
"431660 Sananduva";1
"431680 Santa Cruz do Sul";40
"431690 Santa Maria";98
"431720 Santa Rosa";18
"431730 Santa Vitória do Palmar";12
"431700 Santana da Boa Vista";1
"431710 Santana do Livramento";15
"431740 Santiago";11
"431750 Santo Ângelo";20
"431760 Santo Antônio da Patrulha";7
"431770 Santo Antônio das Missões";2
"431780 Santo Augusto";1
"431790 Santo Cristo";1
"431800 São Borja";13
"431810 São Francisco de Assis";3
"431820 São Francisco de Paula";7
"431830 São Gabriel";27
"431840 São Jerônimo";12
"431843 São João do Polêsine";2
"431846 São José do Herval";2
"431848 São José do Hortêncio";1
"431850 São José do Norte";5
"431860 São José do Ouro";1
"431862 São José dos Ausentes";2
"431870 São Leopoldo";181
"431880 São Lourenço do Sul";9
"431890 São Luiz Gonzaga";5
"431900 São Marcos";2
"431920 São Nicolau";1
"431940 São Pedro do Sul";1
"431950 São Sebastião do Caí";8
"431960 São Sepé";9
"431970 São Valentim";1
"431971 São Valentim do Sul";1
"431980 São Vicente do Sul";1
"431990 Sapiranga";19
"432000 Sapucaia do Sul";61
"432010 Sarandi";7
"432026 Segredo";2
"432035 Sentinela do Sul";2
"432040 Serafina Corrêa";4
"432050 Sertão";1
"432057 Sete de Setembro";1
"432067 Sinimbu";3
"432070 Sobradinho";2
"432080 Soledade";3
"432090 Tapejara";1
"432110 Tapes";8
"432120 Taquara";15
"432130 Taquari";5
"432135 Tavares";1
"432140 Tenente Portela";1
"432143 Terra de Areia";1
"432145 Teutônia";2
"432150 Torres";12
"432160 Tramandaí";34
"432170 Três Coroas";4
"432180 Três de Maio";2
"432183 Três Forquilhas";1
"432190 Três Passos";3
"432200 Triunfo";6
"432210 Tucunduva";1
"432215 Tunas";1
"432220 Tupanciretã";3
"432225 Tupandi";1
"432230 Tuparendi";5
"432240 Uruguaiana";92
"432250 Vacaria";23
"432254 Vale Real";3
"432260 Venâncio Aires";14
"432270 Vera Cruz";2
"432280 Veranópolis";8
"432300 Viamão";193
"432310 Vicente Dutra";3
"432340 Vila Maria";1
"432345 Vila Nova do Sul";1
"432380 Xangri-lá";4
"500020 Água Clara";2
"500060 Amambaí";7
"500070 Anastácio";7
"500085 Angélica";2
"500100 Aparecida do Taboado";3
"500110 Aquidauana";10
"500150 Bandeirantes";3
"500190 Bataguassu";2
"500200 Batayporã";1
"500220 Bonito";3
"500230 Brasilândia";1
"500240 Caarapó";1
"500270 Campo Grande";232
"500290 Cassilândia";10
"500295 Chapadão do Sul";2
"500320 Corumbá";26
"500325 Costa Rica";3
"500330 Coxim";2
"500348 Dois Irmãos do Buriti";2
"500370 Dourados";40
"500375 Eldorado";5
"500380 Fátima do Sul";1
"500390 Figueirão";1
"500400 Glória de Dourados";3
"500410 Guia Lopes da Laguna";2
"500430 Iguatemi";4
"500440 Inocência";1
"500450 Itaporã";1
"500470 Ivinhema";4
"500480 Japorã";1
"500500 Jardim";5
"500520 Ladário";2
"500540 Maracaju";11
"500560 Miranda";3
"500568 Mundo Novo";4
"500570 Naviraí";9
"500580 Nioaque";4
"500600 Nova Alvorada do Sul";1
"500620 Nova Andradina";5
"500630 Paranaíba";5
"500660 Ponta Porã";19
"500690 Porto Murtinho";2
"500710 Ribas do Rio Pardo";4
"500720 Rio Brilhante";7
"500730 Rio Negro";1
"500740 Rio Verde de Mato Grosso";5
"500750 Rochedo";2
"500755 Santa Rita do Pardo";1
"500769 São Gabriel do Oeste";3
"500790 Sidrolândia";11
"500793 Sonora";2
"500800 Terenos";1
"500830 Três Lagoas";17
"510010 Acorizal";3
"510020 Água Boa";3
"510025 Alta Floresta";9
"510030 Alto Araguaia";1
"510040 Alto Garças";1
"510050 Alto Paraguai";2
"510080 Apiacás";2
"510120 Araguainha";1
"510130 Arenápolis";5
"510140 Aripuanã";1
"510170 Barra do Bugres";4
"510180 Barra do Garças";9
"510185 Bom Jesus do Araguaia";1
"510190 Brasnorte";2
"510250 Cáceres";14
"510263 Campo Novo do Parecis";8
"510267 Campo Verde";5
"510270 Canarana";1
"510300 Chapada dos Guimarães";2
"510305 Cláudia";1
"510320 Colíder";3
"510330 Comodoro";1
"510335 Confresa";5
"510340 Cuiabá";211
"510345 Denise";2
"510350 Diamantino";4
"510360 Dom Aquino";1
"510370 Feliz Natal";2
"510385 Gaúcha do Norte";1
"510390 General Carneiro";1
"510455 Itaúba";1
"510460 Itiquira";3
"510480 Jaciara";6
"510490 Jangada";3
"510500 Jauru";1
"510510 Juara";15
"510515 Juína";3
"510520 Juscimeira";3
"510525 Lucas do Rio Verde";11
"510558 Marcelândia";1
"510560 Matupá";4
"510562 Mirassol d'Oeste";3
"510590 Nobres";4
"510615 Nova Bandeirantes";1
"510620 Nova Brasilândia";2
"510618 Nova Lacerda";1
"510890 Nova Maringá";2
"510622 Nova Mutum";6
"510623 Nova Olímpia";1
"510629 Paranaíta";1
"510630 Paranatinga";7
"510637 Pedra Preta";1
"510650 Poconé";4
"510665 Pontal do Araguaia";1
"510670 Ponte Branca";1
"510675 Pontes e Lacerda";3
"510680 Porto dos Gaúchos";1
"510685 Porto Estrela";3
"510700 Poxoréo";1
"510704 Primavera do Leste";8
"510706 Querência";1
"510760 Rondonópolis";58
"510770 Rosário Oeste";3
"510780 Santo Antônio do Leverger";5
"510730 São José do Rio Claro";1
"510710 São José dos Quatro Marcos";1
"510740 São Pedro da Cipa";1
"510787 Sapezal";3
"510790 Sinop";31
"510792 Sorriso";25
"510794 Tabaporã";2
"510795 Tangará da Serra";16
"510800 Tapurah";2
"510840 Várzea Grande";78
"510850 Vera";1
"510860 Vila Rica";4
"520010 Abadiânia";1
"520013 Acreúna";3
"520017 Água Fria de Goiás";1
"520025 Águas Lindas de Goiás";19
"520030 Alexânia";4
"520060 Alto Paraíso de Goiás";1
"520085 Americano do Brasil";1
"520110 Anápolis";49
"520130 Anicuns";1
"520140 Aparecida de Goiânia";84
"520170 Aragarças";1
"520235 Arenópolis";2
"520250 Aruanã";1
"520330 Bela Vista de Goiás";6
"520340 Bom Jardim de Goiás";1
"520350 Bom Jesus de Goiás";3
"520400 Cabeceiras";2
"520410 Cachoeira Alta";1
"520425 Cachoeira Dourada";1
"520450 Caldas Novas";17
"520460 Campestre de Goiás";1
"520470 Campinorte";1
"520490 Campos Belos";3
"520495 Campos Verdes";4
"520505 Castelândia";3
"520510 Catalão";11
"520540 Ceres";5
"520545 Cezarina";3
"520549 Cidade Ocidental";5
"520590 Corumbaíba";1
"520620 Cristalina";7
"520640 Crixás";5
"520690 Davinópolis";1
"520740 Edéia";3
"520800 Formosa";3
"520840 Goianápolis";3
"520860 Goianésia";1
"520870 Goiânia";307
"520880 Goianira";5
"520890 Goiás";5
"520910 Goiatuba";5
"520920 Guapó";1
"520970 Hidrolândia";3
"520995 Indiara";2
"521000 Inhumas";4
"521010 Ipameri";2
"521020 Iporá";6
"521030 Israelândia";1
"521040 Itaberaí";5
"521090 Itapaci";2
"521120 Itapuranga";2
"521130 Itarumã";1
"521150 Itumbiara";23
"521190 Jataí";16
"521210 Joviânia";1
"521220 Jussara";2
"521225 Lagoa Santa";2
"521250 Luziânia";24
"521290 Marzagão";1
"521300 Maurilândia";3
"521308 Minaçu";1
"521310 Mineiros";16
"521370 Montes Claros de Goiás";1
"521375 Montividiu";2
"521380 Morrinhos";11
"521440 Nazário";1
"521450 Nerópolis";3
"521486 Nova Glória";2
"521490 Nova Roma";1
"521523 Novo Gama";5
"521530 Orizona";1
"521550 Ouvidor";1
"521560 Padre Bernardo";1
"521570 Palmeiras de Goiás";1
"521630 Paranaiguara";1
"521645 Perolândia";1
"521710 Piracanjuba";1
"521720 Piranhas";1
"521730 Pirenópolis";5
"521740 Pires do Rio";3
"521760 Planaltina";6
"521770 Pontalina";1
"521800 Porangatu";4
"521810 Portelândia";2
"521830 Posse";1
"521839 Professor Jamil";1
"521850 Quirinópolis";5
"521860 Rialma";1
"521870 Rianápolis";1
"521878 Rio Quente";1
"521880 Rio Verde";19
"521890 Rubiataba";2
"521900 Sanclerlândia";1
"521930 Santa Helena de Goiás";8
"521970 Santa Terezinha de Goiás";1
"521975 Santo Antônio do Descoberto";14
"521990 São Francisco de Goiás";1
"522020 São Miguel do Araguaia";1
"522040 São Simão";6
"522045 Senador Canedo";15
"522050 Serranópolis";3
"522068 Simolândia";1
"522119 Terezópolis de Goiás";1
"522140 Trindade";10
"522160 Uruaçu";4
"522170 Uruana";5
"522185 Valparaíso de Goiás";20
"522200 Vianópolis";1
"522220 Vila Boa";1
"530010 Brasília";502
"000000 Ignorado ou exterior";1
